Address,Beds,Baths,Cars,Area,Date,Ptype,Latitude,Longitude,Price,Closest Station,Straight Distance (km)
"21/9-15 Doomben Avenue Eastwood, NSW, 2122",2,1,1,2062,7088,Unit,-33.7850681,151.0842305,110000,Eastwood Station NSW,0.5914461
"1/12-16 Doomben Avenue Eastwood, NSW, 2122",2,1,1,2087,3115,Unit: Standard,-33.7842332,151.0836601,425000,Eastwood Station NSW,0.667013713
"3/12-16 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1386,2336,Unit: Standard,-33.7842332,151.0836601,522000,Eastwood Station NSW,0.667013713
"6/12-16 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1386,7157,Unit,-33.7842332,151.0836601,227000,Eastwood Station NSW,0.667013713
"11/12-16 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1386,448,Unit,-33.7842332,151.0836601,660000,Eastwood Station NSW,0.667013713
"17/12-16 Doomben Avenue Eastwood, NSW, 2122",2,1,1,2087,4217,Unit,-33.7842332,151.0836601,280000,Eastwood Station NSW,0.667013713
"1/17-19 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1394,6853,Unit,-33.7854094,151.0841728,249000,Eastwood Station NSW,0.553861135
"8/17-19 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1394,4605,Unit,-33.7854094,151.0841728,326000,Eastwood Station NSW,0.553861135
"11/17-19 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1394,717,Unit,-33.7854094,151.0841728,640000,Eastwood Station NSW,0.553861135
"14/17-19 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1394,1270,Unit,-33.7854094,151.0841728,638000,Eastwood Station NSW,0.553861135
"1/18-20 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1385,3875,Unit,-33.7845726,151.0836006,365000,Eastwood Station NSW,0.628961058
"2/18-20 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1385,6018,Unit: Standard,-33.7845726,151.0836006,320000,Eastwood Station NSW,0.628961058
"4/18-20 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1399,2768,Unit: Standard,-33.7845726,151.0836006,495500,Eastwood Station NSW,0.628961058
"5/18-20 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1385,886,Unit,-33.7845726,151.0836006,670000,Eastwood Station NSW,0.628961058
"7/18-20 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1399,2902,Unit: Standard,-33.7845726,151.0836006,428000,Eastwood Station NSW,0.628961058
"10/18-20 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1385,4409,Unit,-33.7845726,151.0836006,310000,Eastwood Station NSW,0.628961058
"11/18-20 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1385,4149,Unit,-33.7845726,151.0836006,320000,Eastwood Station NSW,0.628961058
"12/18-20 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1399,1552,Unit,-33.7845726,151.0836006,599000,Eastwood Station NSW,0.628961058
"14/18-20 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1385,4035,Unit,-33.7845726,151.0836006,335000,Eastwood Station NSW,0.628961058
"15/18-20 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1399,1883,Unit,-33.7845726,151.0836006,540000,Eastwood Station NSW,0.628961058
"3/21 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1145,1316,Unit,-33.785637,151.0842114,710000,Eastwood Station NSW,0.531358475
"6/21 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1367,3954,Unit,-33.785637,151.0842114,380000,Eastwood Station NSW,0.531358475
"7/21 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1367,4909,Unit: Standard,-33.785637,151.0842114,310000,Eastwood Station NSW,0.531358475
"10/21 Doomben Avenue Eastwood, NSW, 2122",2,1,2,1145,3961,Unit,-33.785637,151.0842114,373600,Eastwood Station NSW,0.531358475
"4/22-24 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1389,3500,Unit: Standard,-33.7848443,151.0835533,447000,Eastwood Station NSW,0.598513196
"5/22-24 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1389,2429,Unit,-33.7848443,151.0835533,521600,Eastwood Station NSW,0.598513196
"7/22-24 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1389,7004,Unit: Standard,-33.7848443,151.0835533,238000,Eastwood Station NSW,0.598513196
"8/22-24 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1389,6698,Unit: Standard,-33.7848443,151.0835533,310000,Eastwood Station NSW,0.598513196
"11/22-24 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1389,3654,Unit: Standard,-33.7848443,151.0835533,525000,Eastwood Station NSW,0.598513196
"3/25 Doomben Avenue Eastwood, NSW, 2122",2,1,1,696,4366,Unit,-33.7858561,151.0840521,333000,Eastwood Station NSW,0.503369715
"4/30-32 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1391,5122,Unit,-33.7853882,151.0834585,280000,Eastwood Station NSW,0.537585839
"6/30-32 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1391,2348,Unit: Standard,-33.7853882,151.0834585,515000,Eastwood Station NSW,0.537585839
"7/30-32 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1391,374,Unit,-33.7853882,151.0834585,593000,Eastwood Station NSW,0.537585839
"9/30-32 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1390,337,Unit,-33.7853882,151.0834585,535000,Eastwood Station NSW,0.537585839
"12/30-32 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1391,5131,Unit: Standard,-33.7853882,151.0834585,268000,Eastwood Station NSW,0.537585839
"2/34-36 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1362,2434,Unit: Standard,-33.7856528,151.0834148,340000,Eastwood Station NSW,0.508012467
"4/34-36 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1362,143,Unit,-33.7856528,151.0834148,665000,Eastwood Station NSW,0.508012467
"6/34-36 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1362,271,Unit,-33.7856528,151.0834148,630000,Eastwood Station NSW,0.508012467
"8/34-36 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1390,3601,Unit: Standard,-33.7856528,151.0834148,460000,Eastwood Station NSW,0.508012467
"10/34-36 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1362,1291,Unit: Standard,-33.7856528,151.0834148,665000,Eastwood Station NSW,0.508012467
"14/34-36 Doomben Avenue Eastwood, NSW, 2122",2,1,2,1390,820,Unit: Standard,-33.7856528,151.0834148,645000,Eastwood Station NSW,0.508012467
"15/34-36 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1362,2538,Unit: Standard,-33.7856528,151.0834148,445000,Eastwood Station NSW,0.508012467
"2/37-39 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1725,3821,Unit: Standard,-33.7867218,151.0835387,404000,Eastwood Station NSW,0.396768933
"3/37-39 Doomben Avenue Eastwood, NSW, 2122",2,1,1,885,3950,Unit: Standard,-33.7867218,151.0835387,388000,Eastwood Station NSW,0.396768933
"5/37-39 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1725,2156,Unit: Standard,-33.7867218,151.0835387,552000,Eastwood Station NSW,0.396768933
"6/37-39 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1725,1158,Unit: Standard,-33.7867218,151.0835387,665000,Eastwood Station NSW,0.396768933
"7/37-39 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1725,878,Unit: Standard,-33.7867218,151.0835387,640000,Eastwood Station NSW,0.396768933
"8/37-39 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1725,1151,Unit,-33.7867218,151.0835387,650000,Eastwood Station NSW,0.396768933
"9/37-39 Doomben Avenue Eastwood, NSW, 2122",2,1,1,885,1270,Unit: Standard,-33.7867218,151.0835387,650000,Eastwood Station NSW,0.396768933
"11/37-39 Doomben Avenue Eastwood, NSW, 2122",2,2,1,1725,5146,Unit: Standard,-33.7867218,151.0835387,135000,Eastwood Station NSW,0.396768933
"12/37-39 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1725,1201,Unit,-33.7867218,151.0835387,668000,Eastwood Station NSW,0.396768933
"14/37-39 Doomben Avenue Eastwood, NSW, 2122",3,1,1,1725,2828,Unit: Standard,-33.7867218,151.0835387,500000,Eastwood Station NSW,0.396768933
"17/37-39 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1725,218,Unit,-33.7867218,151.0835387,645000,Eastwood Station NSW,0.396768933
"3/38-40 Doomben Avenue Eastwood, NSW, 2122",2,1,1,8516,1298,Unit,-33.7859383,151.0833163,670000,Eastwood Station NSW,0.47502856
"9/38-40 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1424,2783,Unit: Standard,-33.7859383,151.0833163,432000,Eastwood Station NSW,0.47502856
"10/38-40 Doomben Avenue Eastwood, NSW, 2122",2,1,1,8516,7078,Unit: Standard,-33.7859383,151.0833163,229000,Eastwood Station NSW,0.47502856
"12/38-40 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1424,4099,Unit,-33.7859383,151.0833163,325000,Eastwood Station NSW,0.47502856
"14/38-40 Doomben Avenue Eastwood, NSW, 2122",2,1,2,8.51,6163,Unit: Standard,-33.7859383,151.0833163,327500,Eastwood Station NSW,0.47502856
"1/41 Doomben Avenue Eastwood, NSW, 2122",2,1,1,763,2547,Unit: Standard,-33.7869442,151.0834607,460000,Eastwood Station NSW,0.371036489
"3/41 Doomben Avenue Eastwood, NSW, 2122",2,1,1,763,3595,Unit: Standard,-33.7869442,151.0834607,400000,Eastwood Station NSW,0.371036489
"10/41 Doomben Avenue Eastwood, NSW, 2122",2,1,1,763,1117,Unit: Standard,-33.7869442,151.0834607,700000,Eastwood Station NSW,0.371036489
"11/41 Doomben Avenue Eastwood, NSW, 2122",2,1,3,763,2437,Unit: Standard,-33.7869442,151.0834607,508000,Eastwood Station NSW,0.371036489
"1/47 Doomben Avenue Eastwood, NSW, 2122",2,1,2,1564,1846,Unit: Standard,-33.7873697,151.0834834,536000,Eastwood Station NSW,0.327424107
"2/47 Doomben Avenue Eastwood, NSW, 2122",2,1,2,1564,1194,Unit: Standard,-33.7873697,151.0834834,625000,Eastwood Station NSW,0.327424107
"4/47 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1562,7256,Unit: Standard,-33.7873697,151.0834834,193000,Eastwood Station NSW,0.327424107
"5/47 Doomben Avenue Eastwood, NSW, 2122",2,1,2,1564,956,Unit: Standard,-33.7873697,151.0834834,650000,Eastwood Station NSW,0.327424107
"7/47 Doomben Avenue Eastwood, NSW, 2122",2,1,2,1564,1096,Unit: Standard,-33.7873697,151.0834834,655000,Eastwood Station NSW,0.327424107
"9/47 Doomben Avenue Eastwood, NSW, 2122",2,1,2,1564,1766,Unit,-33.7873697,151.0834834,575000,Eastwood Station NSW,0.327424107
"10/47 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1562,3976,Unit: Standard,-33.7873697,151.0834834,360000,Eastwood Station NSW,0.327424107
"11/47 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1564,1760,Unit: Standard,-33.7873697,151.0834834,565000,Eastwood Station NSW,0.327424107
"16/47 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1564,2763,Unit: Standard,-33.7873697,151.0834834,420000,Eastwood Station NSW,0.327424107
"18/47 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1564,1424,Unit: Standard,-33.7873697,151.0834834,645000,Eastwood Station NSW,0.327424107
"19/47 Doomben Avenue Eastwood, NSW, 2122",2,1,2,1564,710,Unit: Standard,-33.7873697,151.0834834,595000,Eastwood Station NSW,0.327424107
"20/47 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1.56,1817,Unit: Standard,-33.7873697,151.0834834,590000,Eastwood Station NSW,0.327424107
"21/47 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1562,2320,Unit,-33.7873697,151.0834834,480000,Eastwood Station NSW,0.327424107
"25/47 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1.56,501,Unit: Standard,-33.7873697,151.0834834,530000,Eastwood Station NSW,0.327424107
"3/49 Doomben Avenue Eastwood, NSW, 2122",2,1,1,567,148,Unit: Standard,-33.7874689,151.0833242,620000,Eastwood Station NSW,0.311835166
"4/49 Doomben Avenue Eastwood, NSW, 2122",2,1,1,569,4715,Unit,-33.7874689,151.0833242,319000,Eastwood Station NSW,0.311835166
"1/51 Doomben Avenue Eastwood, NSW, 2122",2,1,1,942,1664,Unit: Standard,-33.7876005,151.0833697,580000,Eastwood Station NSW,0.299692953
"2/51 Doomben Avenue Eastwood, NSW, 2122",2,1,1,942,4106,Unit,-33.7876005,151.0833697,323000,Eastwood Station NSW,0.299692953
"8/51 Doomben Avenue Eastwood, NSW, 2122",2,1,1,994,1695,Unit: Standard,-33.7876005,151.0833697,625000,Eastwood Station NSW,0.299692953
"9/51 Doomben Avenue Eastwood, NSW, 2122",2,1,1,994,4399,Unit: Standard,-33.7876005,151.0833697,337000,Eastwood Station NSW,0.299692953
"10/51 Doomben Avenue Eastwood, NSW, 2122",2,1,1,942,181,Unit,-33.7876005,151.0833697,620000,Eastwood Station NSW,0.299692953
"11/51 Doomben Avenue Eastwood, NSW, 2122",2,1,1,994,5460,Unit,-33.7876005,151.0833697,290000,Eastwood Station NSW,0.299692953
"12/51 Doomben Avenue Eastwood, NSW, 2122",2,1,1,942,2320,Unit: Standard,-33.7876005,151.0833697,522000,Eastwood Station NSW,0.299692953
"2/53 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1005,7397,Unit,-33.7878029,151.0833014,229000,Eastwood Station NSW,0.27647079
"3/53 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1026,3343,Unit: Standard,-33.7878029,151.0833014,412000,Eastwood Station NSW,0.27647079
"4/53 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1005,1012,Unit,-33.7878029,151.0833014,640000,Eastwood Station NSW,0.27647079
"4/53 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1005,1012,Unit,-33.7878029,151.0833014,640000,Eastwood Station NSW,0.27647079
"4/53 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1026,1012,Unit,-33.7878029,151.0833014,640000,Eastwood Station NSW,0.27647079
"4/53 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1026,1012,Unit,-33.7878029,151.0833014,640000,Eastwood Station NSW,0.27647079
"6/53 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1005,4317,Unit: Standard,-33.7878029,151.0833014,370000,Eastwood Station NSW,0.27647079
"7/53 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1026,150,Unit,-33.7878029,151.0833014,617000,Eastwood Station NSW,0.27647079
"8/53 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1026,3707,Unit: Standard,-33.7878029,151.0833014,370000,Eastwood Station NSW,0.27647079
"9/53 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1026,2068,Unit,-33.7878029,151.0833014,592000,Eastwood Station NSW,0.27647079
"3/54 Doomben Avenue Eastwood, NSW, 2122",2,1,1,613,1247,Unit: Standard,-33.7882819,151.0828349,580000,Eastwood Station NSW,0.211670913
"4/54 Doomben Avenue Eastwood, NSW, 2122",1,1,1,613,4264,Unit: Standard,-33.7882819,151.0828349,200000,Eastwood Station NSW,0.211670913
"7/54 Doomben Avenue Eastwood, NSW, 2122",1,1,1,613,994,Unit,-33.7882819,151.0828349,446000,Eastwood Station NSW,0.211670913
"8/54 Doomben Avenue Eastwood, NSW, 2122",2,1,1,613,5158,Unit: Standard,-33.7882819,151.0828349,270000,Eastwood Station NSW,0.211670913
"1/55 Doomben Avenue Eastwood, NSW, 2122",2,1,1,521,3148,Unit: Standard,-33.787982,151.0831422,425000,Eastwood Station NSW,0.252514949
"2/55 Doomben Avenue Eastwood, NSW, 2122",2,1,1,531,168,Unit,-33.787982,151.0831422,643000,Eastwood Station NSW,0.252514949
"4/55 Doomben Avenue Eastwood, NSW, 2122",2,1,1,531,2323,Unit: Standard,-33.787982,151.0831422,572000,Eastwood Station NSW,0.252514949
"3/56 Doomben Avenue Eastwood, NSW, 2122",2,1,2,879,6618,Unit: Standard,-33.7884802,151.0828546,245000,Eastwood Station NSW,0.191323269
"4/56 Doomben Avenue Eastwood, NSW, 2122",1,1,1,879,3303,Unit: Standard,-33.7884802,151.0828546,250000,Eastwood Station NSW,0.191323269
"6/56 Doomben Avenue Eastwood, NSW, 2122",2,1,1,879,1452,Unit: Standard,-33.7884802,151.0828546,596000,Eastwood Station NSW,0.191323269
"7/56 Doomben Avenue Eastwood, NSW, 2122",2,1,1,879,5655,Unit,-33.7884802,151.0828546,235000,Eastwood Station NSW,0.191323269
"10/56 Doomben Avenue Eastwood, NSW, 2122",2,1,1,879,1959,Unit,-33.7884802,151.0828546,500000,Eastwood Station NSW,0.191323269
"11/56 Doomben Avenue Eastwood, NSW, 2122",2,1,1,879,313,Unit: Standard,-33.7884802,151.0828546,530000,Eastwood Station NSW,0.191323269
"1/58 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1239,4983,Unit,-33.7883934,151.0831877,274000,Eastwood Station NSW,0.212339279
"3/58 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1293,2288,Unit: Standard,-33.7883934,151.0831877,550000,Eastwood Station NSW,0.212339279
"7/58 Doomben Avenue Eastwood, NSW, 2122",3,1,1,1239,1781,Unit: Standard,-33.7883934,151.0831877,610000,Eastwood Station NSW,0.212339279
"8/58 Doomben Avenue Eastwood, NSW, 2122",1,1,1,1239,777,Unit,-33.7883934,151.0831877,535000,Eastwood Station NSW,0.212339279
"9/58 Doomben Avenue Eastwood, NSW, 2122",2,1,1,1293,3378,Unit: Standard,-33.7883934,151.0831877,430000,Eastwood Station NSW,0.212339279
"2/24 East Parade Eastwood, NSW, 2122",1,1,1,834,311,Unit: Standard,-33.7928995,151.0834607,410000,Eastwood Station NSW,0.333725422
"4/24 East Parade Eastwood, NSW, 2122",2,1,1,832,6572,Unit: Standard,-33.7928995,151.0834607,315000,Eastwood Station NSW,0.333725422
"4/24 East Parade Eastwood, NSW, 2122",2,1,1,832,6572,Unit: Standard,-33.7928995,151.0834607,315000,Eastwood Station NSW,0.333725422
"4/24 East Parade Eastwood, NSW, 2122",2,1,1,832,6572,Unit: Standard,-33.7928995,151.0834607,315000,Eastwood Station NSW,0.333725422
"4/24 East Parade Eastwood, NSW, 2122",2,1,1,832,6572,Unit: Standard,-33.7928995,151.0834607,315000,Eastwood Station NSW,0.333725422
"5/24 East Parade Eastwood, NSW, 2122",2,1,2,832,3551,Unit: Standard,-33.7928995,151.0834607,456500,Eastwood Station NSW,0.333725422
"5/24 East Parade Eastwood, NSW, 2122",2,1,2,832,3551,Unit: Standard,-33.7928995,151.0834607,456500,Eastwood Station NSW,0.333725422
"5/24 East Parade Eastwood, NSW, 2122",2,1,2,832,3551,Unit,-33.7928995,151.0834607,456500,Eastwood Station NSW,0.333725422
"5/24 East Parade Eastwood, NSW, 2122",2,1,2,832,3551,Unit,-33.7928995,151.0834607,456500,Eastwood Station NSW,0.333725422
"8/24 East Parade Eastwood, NSW, 2122",2,1,1,834,689,Unit,-33.7928995,151.0834607,635000,Eastwood Station NSW,0.333725422
"9/26 East Parade Eastwood, NSW, 2122",2,1,1,1882,3886,Unit: Standard,-33.7931484,151.0835744,343500,Eastwood Station NSW,0.363328571
"10/26 East Parade Eastwood, NSW, 2122",2,1,1,1882,2584,Unit: Standard,-33.7931484,151.0835744,466000,Eastwood Station NSW,0.363328571
"13/26 East Parade Eastwood, NSW, 2122",3,1,1,1882,1299,Unit,-33.7931484,151.0835744,715000,Eastwood Station NSW,0.363328571
"14/26 East Parade Eastwood, NSW, 2122",2,1,1,1880,426,Unit,-33.7931484,151.0835744,548000,Eastwood Station NSW,0.363328571
"15/26 East Parade Eastwood, NSW, 2122",2,1,1,1882,3311,Unit: Standard,-33.7931484,151.0835744,450000,Eastwood Station NSW,0.363328571
"17/26 East Parade Eastwood, NSW, 2122",2,1,1,1880,780,Unit,-33.7931484,151.0835744,652000,Eastwood Station NSW,0.363328571
"18/26 East Parade Eastwood, NSW, 2122",2,1,1,1880,3515,Storage Unit: Car Space,-33.7931484,151.0835744,435000,Eastwood Station NSW,0.363328571
"19/26 East Parade Eastwood, NSW, 2122",3,1,1,1880,5305,Unit,-33.7931484,151.0835744,353000,Eastwood Station NSW,0.363328571
"20/26 East Parade Eastwood, NSW, 2122",2,1,1,1882,4672,Unit: Standard,-33.7931484,151.0835744,320000,Eastwood Station NSW,0.363328571
"30 East Parade Eastwood, NSW, 2122",3,2,2,822,2009,House: One Storey / Lowset,-33.7937727,151.083702,1870000,Eastwood Station NSW,0.432560114
"34 East Parade Eastwood, NSW, 2122",3,1,1,695,4670,House: One Storey / Lowset,-33.7940773,151.0838057,656000,Eastwood Station NSW,0.467700026
"36 East Parade Eastwood, NSW, 2122",5,2,2,690,2954,House: One Storey / Lowset,-33.7942314,151.0838246,1050000,Eastwood Station NSW,0.484485912
"38 East Parade Eastwood, NSW, 2122",4,3,2,696,2313,House: One Storey / Lowset,-33.7948279,151.0840645,1470000,Eastwood Station NSW,0.554420243
"40 East Parade Eastwood, NSW, 2122",3,1,1,715,3720,House: One Storey / Lowset,-33.7950205,151.0840976,826000,Eastwood Station NSW,0.575711301
"42 East Parade Eastwood, NSW, 2122",3,1,2,575,2572,House: One Storey / Lowset,-33.7951404,151.0840976,852000,Eastwood Station NSW,0.588395374
"44 East Parade Eastwood, NSW, 2122",5,4,2,592,3069,House: Duplex,-33.7952668,151.0842796,1297000,Eastwood Station NSW,0.607019687
"1 Eastwood Avenue Eastwood, NSW, 2122",3,1,1,664,1853,House: One Storey / Lowset,-33.7877999,151.0819593,1500000,Eastwood Station NSW,0.256460161
"2 Eastwood Avenue Eastwood, NSW, 2122",3,1,2,608,4560,House,-33.7869708,151.0816863,740000,Eastwood Station NSW,0.350711806
"4 Eastwood Avenue Eastwood, NSW, 2122",4,2,1,696,1405,House: One Storey / Lowset,-33.7868393,151.0816408,2100000,Eastwood Station NSW,0.36575059
"6 Eastwood Avenue Eastwood, NSW, 2122",3,1,1,765,490,House,-33.7866278,151.0815953,1500000,Eastwood Station NSW,0.3896176
"8 Eastwood Avenue Eastwood, NSW, 2122",3,1,2,841,1452,House: One Storey / Lowset,-33.7864679,151.0815953,1715000,Eastwood Station NSW,0.407245677
"9A Eastwood Avenue Eastwood, NSW, 2122",4,2,2,516,1116,House: One Storey / Lowset,-33.7870754,151.0811214,2200000,Eastwood Station NSW,0.349732363
"10 Eastwood Avenue Eastwood, NSW, 2122",4,4,3,911,2915,House: One Storey / Lowset,-33.7863081,151.0815953,1402000,Eastwood Station NSW,0.424875385
"11 Eastwood Avenue Eastwood, NSW, 2122",4,3,2,546,4182,House: One Storey / Lowset,-33.7869139,151.081053,1054500,Eastwood Station NSW,0.36873672
"11A Eastwood Avenue Eastwood, NSW, 2122",4,2,2,689,4443,House: One Storey / Lowset,-33.7868021,151.0809701,870000,Eastwood Station NSW,0.382823515
"17 Eastwood Avenue Eastwood, NSW, 2122",3,2,1,778,3790,House: One Storey / Lowset,-33.7865168,151.0810038,950000,Eastwood Station NSW,0.412499871
"20 Eastwood Avenue Eastwood, NSW, 2122",4,2,1,1265,6552,House,-33.785399,151.0813223,835000,Eastwood Station NSW,0.528441762
"21 Eastwood Avenue Eastwood, NSW, 2122",1,1,1,822,6869,House,-33.7862537,151.0809128,656000,Eastwood Station NSW,0.442935208
"22 Eastwood Avenue Eastwood, NSW, 2122",7,7,1,1334,4513,House,-33.7852795,151.0813935,965000,Eastwood Station NSW,0.540691736
"23 Eastwood Avenue Eastwood, NSW, 2122",5,3,2,999,4432,House,-33.7861106,151.0808218,1135000,Eastwood Station NSW,0.46050269
"24 Eastwood Avenue Eastwood, NSW, 2122",4,2,2,1404,1389,House: One Storey / Lowset,-33.7851102,151.0812086,2560000,Eastwood Station NSW,0.561774377
"26 Eastwood Avenue Eastwood, NSW, 2122",3,1,1,1547,4749,House: One Storey / Lowset,-33.7849245,151.0811858,1000000,Eastwood Station NSW,0.582500155
"29 Eastwood Avenue Eastwood, NSW, 2122",4,3,1,640,1695,House: One Storey / Lowset,-33.7854878,151.0807309,2350000,Eastwood Station NSW,0.529575599
"31 Eastwood Avenue Eastwood, NSW, 2122",3,1,1,768,1035,House,-33.785373,151.0805944,1761000,Eastwood Station NSW,0.545154581
"33 Eastwood Avenue Eastwood, NSW, 2122",4,5,2,878,2411,House: One Storey / Lowset,-33.7850816,151.0805489,1460000,Eastwood Station NSW,0.577530443
"42 Eastwood Avenue Eastwood, NSW, 2122",2,2,2,784,1250,House: One Storey / Lowset,-33.7828856,151.0797754,1650000,Eastwood Station NSW,0.831910527
"43 Eastwood Avenue Eastwood, NSW, 2122",4,2,1,822,4528,House,-33.7844369,151.0803328,1040000,Eastwood Station NSW,0.651943527
"47 Eastwood Avenue Eastwood, NSW, 2122",4,2,1,740,775,House: One Storey / Lowset,-33.7841042,151.0803214,1970000,Eastwood Station NSW,0.688004618
"48 Eastwood Avenue Eastwood, NSW, 2122",5,3,2,993,1305,House: One Storey / Lowset,-33.7826379,151.079275,2638000,Eastwood Station NSW,0.871509014
"49A Eastwood Avenue Eastwood, NSW, 2122",4,2,1,904,5134,House,-33.7837842,151.080359,685000,Eastwood Station NSW,0.721732748
"50 Eastwood Avenue Eastwood, NSW, 2122",4,3,1,920,5108,Unit,-33.7825115,151.079093,811000,Eastwood Station NSW,0.890110016
"51 Eastwood Avenue Eastwood, NSW, 2122",4,2,2,958,3902,House: One Storey / Lowset,-33.7836864,151.0800939,1180000,Eastwood Station NSW,0.73826626
"51A Eastwood Avenue Eastwood, NSW, 2122",5,3,3,1037,1628,House: One Storey / Lowset,-33.7838185,151.0797835,1800000,Eastwood Station NSW,0.73216502
"52 Eastwood Avenue Eastwood, NSW, 2122",5,2,2,919,2358,House: One Storey / Lowset,-33.7824418,151.07882,1561000,Eastwood Station NSW,0.905739504
"53 Eastwood Avenue Eastwood, NSW, 2122",3,2,1,1163,6555,House: One Storey / Lowset,-33.7835368,151.0798209,770000,Eastwood Station NSW,0.76111905
"54B Eastwood Avenue Eastwood, NSW, 2122",4,3,2,1741,398,House: One Storey / Lowset,-33.7823953,151.078638,1780000,Eastwood Station NSW,0.916436878
"55 Eastwood Avenue Eastwood, NSW, 2122",6,3,2,1195,2397,House: Two Storey / Highset,-33.783422,151.0796844,1388000,Eastwood Station NSW,0.776985114
"56 Eastwood Avenue Eastwood, NSW, 2122",4,1,1,1214,1234,House: One Storey / Lowset,-33.7822689,151.0784561,2400000,Eastwood Station NSW,0.935605048
"56A Eastwood Avenue Eastwood, NSW, 2122",4,2,3,1157,1965,House: One Storey / Lowset,-33.781886,151.0787322,1360000,Eastwood Station NSW,0.966704121
"56B Eastwood Avenue Eastwood, NSW, 2122",3,1,2,974,2849,House: One Storey / Lowset,-33.7818533,151.0786276,805000,Eastwood Station NSW,0.97333776
"58 Eastwood Avenue Eastwood, NSW, 2122",4,2,1,835,178,House,-33.7820368,151.0782888,1600000,Eastwood Station NSW,0.965292423
"58A Eastwood Avenue Eastwood, NSW, 2122",3,1,1,1144,97,House,-33.7817794,151.0785471,1300000,Eastwood Station NSW,0.983582539
"60 Eastwood Avenue Eastwood, NSW, 2122",6,6,1,1556,1305,House,-33.7820677,151.0781376,1700500,Eastwood Station NSW,0.967381662
"61 Eastwood Avenue Eastwood, NSW, 2122",3,2,1,1189,1508,House: One Storey / Lowset,-33.783191,151.079093,2050000,Eastwood Station NSW,0.818832714
"63 Eastwood Avenue Eastwood, NSW, 2122",5,2,1,1189,3253,House: One Storey / Lowset,-33.7830646,151.078911,1080000,Eastwood Station NSW,0.837909199
