Address,Beds,Baths,Cars,Area,Date,Ptype,Latitude,Longitude,Price,Closest Station,Straight Distance (km)
"33/217-221 Carlingford Road Carlingford, NSW, 2118",2,1,1,101,2204,Unit: Standard,-33.777541,151.055255,580000,Epping Station NSW,2.533928189
"34/217-221 Carlingford Road Carlingford, NSW, 2118",2,2,1,126,1805,Unit: Standard,-33.777541,151.055255,725000,Epping Station NSW,2.533928189
"35/217-221 Carlingford Road Carlingford, NSW, 2118",3,2,1,136,2230,Unit,-33.777541,151.055255,645000,Epping Station NSW,2.533928189
"36/217-221 Carlingford Road Carlingford, NSW, 2118",2,2,1,130,1798,Unit,-33.777541,151.055255,745000,Epping Station NSW,2.533928189
"37/217-221 Carlingford Road Carlingford, NSW, 2118",2,2,1,121,1818,Unit: Standard,-33.777541,151.055255,755000,Epping Station NSW,2.533928189
"39/217-221 Carlingford Road Carlingford, NSW, 2118",3,2,1,142,1840,Unit,-33.777541,151.055255,820000,Epping Station NSW,2.533928189
"40/217-221 Carlingford Road Carlingford, NSW, 2118",3,2,1,139,2091,Unit: Standard,-33.777541,151.055255,750000,Epping Station NSW,2.533928189
"41/217-221 Carlingford Road Carlingford, NSW, 2118",2,2,1,153,2189,Unit,-33.777541,151.055255,685000,Epping Station NSW,2.533928189
"44/217-221 Carlingford Road Carlingford, NSW, 2118",3,2,1,206,860,Unit,-33.777541,151.055255,885000,Epping Station NSW,2.533928189
"45/217-221 Carlingford Road Carlingford, NSW, 2118",3,2,1,172,1839,Unit: Standard,-33.777541,151.055255,845000,Epping Station NSW,2.533928189
"218 Carlingford Road Carlingford, NSW, 2118",4,3,1,765,2682,House: One Storey / Lowset,-33.776573,151.0558464,698000,Epping Station NSW,2.459526938
"222 Carlingford Road Carlingford, NSW, 2118",3,1,2,765,6206,House: One Storey / Lowset,-33.7765999,151.0554825,535000,Epping Station NSW,2.493169793
"223-227 Carlingford Road Carlingford, NSW, 2118",2,2,2,892,2581,Commercial,-33.7774764,151.0545883,1550000,Epping Station NSW,2.59271374
"224 Carlingford Road Carlingford, NSW, 2118",3,1,1,765,1662,House: One Storey / Lowset,-33.7766295,151.0552766,1300000,Epping Station NSW,2.512482872
"226 Carlingford Road Carlingford, NSW, 2118",3,1,1,765,5096,House: One Storey / Lowset,-33.7766668,151.0551185,525000,Epping Station NSW,2.527593035
"3/229 Carlingford Road Carlingford, NSW, 2118",2,2,1,101,2140,Unit: Standard,-33.7775134,151.0542088,600000,Epping Station NSW,2.627893183
"6/229 Carlingford Road Carlingford, NSW, 2118",2,2,1,105,2161,Unit: Standard,-33.7775134,151.0542088,633000,Epping Station NSW,2.627893183
"7/229 Carlingford Road Carlingford, NSW, 2118",2,2,1,102,2161,Unit: Standard,-33.7775134,151.0542088,605000,Epping Station NSW,2.627893183
"12/229 Carlingford Road Carlingford, NSW, 2118",2,2,1,100,2139,Unit: Standard,-33.7775134,151.0542088,640000,Epping Station NSW,2.627893183
"14/229 Carlingford Road Carlingford, NSW, 2118",3,2,1,138,2161,Unit: Standard,-33.7775134,151.0542088,785000,Epping Station NSW,2.627893183
"230 Carlingford Road Carlingford, NSW, 2118",3,2,2,765,3083,House: One Storey / Lowset,-33.7767852,151.0548001,673000,Epping Station NSW,2.558871689
"231-233 Carlingford Road Carlingford, NSW, 2118",2,2,1,879,2407,Unit: Standard,-33.7775584,151.0540723,1350000,Epping Station NSW,2.64126269
"10/239-243 Carlingford Road Carlingford, NSW, 2118",2,2,1,135,746,Unit,-33.7776521,151.0533445,692000,Epping Station NSW,2.709244597
"17/239-243 Carlingford Road Carlingford, NSW, 2118",1,1,1,107,1144,Unit,-33.7776521,151.0533445,615000,Epping Station NSW,2.709244597
"102/239-243 Carlingford Road Carlingford, NSW, 2118",2,2,1,124,1129,Unit: Standard,-33.7776521,151.0533445,672000,Epping Station NSW,2.709244597
"103/239-243 Carlingford Road Carlingford, NSW, 2118",1,1,1,93,1384,Unit,-33.7776521,151.0533445,500000,Epping Station NSW,2.709244597
"107/239-243 Carlingford Road Carlingford, NSW, 2118",2,2,1,110,551,Unit: Standard,-33.7776521,151.0533445,800000,Epping Station NSW,2.709244597
"108/239-243 Carlingford Road Carlingford, NSW, 2118",2,2,2,145,1027,Unit,-33.7776521,151.0533445,760000,Epping Station NSW,2.709244597
"201/239-243 Carlingford Road Carlingford, NSW, 2118",2,2,1,122,517,Unit,-33.7776521,151.0533445,680000,Epping Station NSW,2.709244597
"305/239-243 Carlingford Road Carlingford, NSW, 2118",2,2,1,123,799,Unit,-33.7776521,151.0533445,740000,Epping Station NSW,2.709244597
"306/239-243 Carlingford Road Carlingford, NSW, 2118",1,1,1,105,1144,Unit: Standard,-33.7776521,151.0533445,652000,Epping Station NSW,2.709244597
"101/245-247 Carlingford Road Carlingford, NSW, 2118",3,2,2,189,609,Unit,-33.7778827,151.052844,550000,Epping Station NSW,2.759779291
"103/245-247 Carlingford Road Carlingford, NSW, 2118",2,2,1,135,32,Unit: Standard,-33.7778827,151.052844,688000,Epping Station NSW,2.759779291
"104/245-247 Carlingford Road Carlingford, NSW, 2118",2,2,1,134,2441,Unit: Standard,-33.7778827,151.052844,573000,Epping Station NSW,2.759779291
"105/245-247 Carlingford Road Carlingford, NSW, 2118",1,1,2,105,2468,House,-33.7778827,151.052844,448000,Epping Station NSW,2.759779291
"106/245-247 Carlingford Road Carlingford, NSW, 2118",2,2,2,157,2422,Unit: Standard,-33.7778827,151.052844,585000,Epping Station NSW,2.759779291
"203/245-247 Carlingford Road Carlingford, NSW, 2118",2,2,1,124,2518,Unit: Standard,-33.7778827,151.052844,565000,Epping Station NSW,2.759779291
"204/245-247 Carlingford Road Carlingford, NSW, 2118",2,2,2,122,2511,Unit,-33.7778827,151.052844,570000,Epping Station NSW,2.759779291
"206/245-247 Carlingford Road Carlingford, NSW, 2118",3,2,2,185,2252,Unit,-33.7778827,151.052844,672400,Epping Station NSW,2.759779291
"301/245-247 Carlingford Road Carlingford, NSW, 2118",3,2,2,175,1459,Unit: Standard,-33.7778827,151.052844,810000,Epping Station NSW,2.759779291
"303/245-247 Carlingford Road Carlingford, NSW, 2118",2,2,1,124,2454,Unit: Standard,-33.7778827,151.052844,575000,Epping Station NSW,2.759779291
"304/245-247 Carlingford Road Carlingford, NSW, 2118",2,2,1,122,2532,Unit: Standard,-33.7778827,151.052844,575000,Epping Station NSW,2.759779291
"306/245-247 Carlingford Road Carlingford, NSW, 2118",3,2,2,177,2252,Unit: Standard,-33.7778827,151.052844,677400,Epping Station NSW,2.759779291
"401/245 Carlingford Road Carlingford, NSW, 2118",3,2,2,184,1873,Unit,-33.7778827,151.052844,800000,Epping Station NSW,2.759779291
"404/245-247 Carlingford Road Carlingford, NSW, 2118",2,2,1,122,2483,Unit,-33.7778827,151.052844,570000,Epping Station NSW,2.759779291
"406/245-247 Carlingford Road Carlingford, NSW, 2118",3,2,2,177,1019,Unit,-33.7778827,151.052844,922000,Epping Station NSW,2.759779291
"501/245-247 Carlingford Road Carlingford, NSW, 2118",2,2,1,126,869,Unit,-33.7778827,151.052844,717500,Epping Station NSW,2.759779291
"502/245-247 Carlingford Road Carlingford, NSW, 2118",2,2,1,124,1054,Unit,-33.7778827,151.052844,750000,Epping Station NSW,2.759779291
"503/245-247 Carlingford Road Carlingford, NSW, 2118",1,1,1,85,2566,Unit: Standard,-33.7778827,151.052844,428000,Epping Station NSW,2.759779291
"504/245-247 Carlingford Road Carlingford, NSW, 2118",1,1,1,88,1861,Unit: Standard,-33.7778827,151.052844,565000,Epping Station NSW,2.759779291
"505/245-247 Carlingford Road Carlingford, NSW, 2118",2,2,1,124,2395,Unit: Standard,-33.7778827,151.052844,575000,Epping Station NSW,2.759779291
"506/245-247 Carlingford Road Carlingford, NSW, 2118",2,2,1,132,2441,Unit,-33.7778827,151.052844,570000,Epping Station NSW,2.759779291
"5 Carmen Drive Carlingford, NSW, 2118",4,2,4,930,3783,House: One Storey / Lowset,-33.7607168,151.0401762,735000,Beecroft Station NSW,2.716030074
"11 Carmen Drive Carlingford, NSW, 2118",3,2,2,923,1732,House: One Storey / Lowset,-33.7609163,151.0394712,1240000,Cherrybrook Station NSW,2.781722162
"13 Carmen Drive Carlingford, NSW, 2118",4,2,2,930,1949,House: One Storey / Lowset,-33.7609381,151.0392438,1178000,Cherrybrook Station NSW,2.778898694
"15 Carmen Drive Carlingford, NSW, 2118",4,2,2,930,6407,House,-33.7609315,151.0390618,538000,Cherrybrook Station NSW,2.774155058
"25 Carmen Drive Carlingford, NSW, 2118",4,2,1,930,4917,House: One Storey / Lowset,-33.761172,151.0379702,501000,Cherrybrook Station NSW,2.778206422
"26 Carmen Drive Carlingford, NSW, 2118",3,1,2,923,2646,House: One Storey / Lowset,-33.7612775,151.0397896,682500,Beecroft Station NSW,2.776349397
"28 Carmen Drive Carlingford, NSW, 2118",4,2,3,923,1480,House,-33.7613508,151.0396076,1415000,Beecroft Station NSW,2.795035079
"31 Carmen Drive Carlingford, NSW, 2118",4,2,2,785,4138,House: One Storey / Lowset,-33.761249,151.0373334,495000,Cherrybrook Station NSW,2.775452153
"33-37 Carmen Drive Carlingford, NSW, 2118",4,3,2,1096,3004,House,-33.7614306,151.0369181,800000,Cherrybrook Station NSW,2.788751109
"36 Carmen Drive Carlingford, NSW, 2118",4,2,2,923,4846,House: One Storey / Lowset,-33.7615695,151.0387434,610000,Cherrybrook Station NSW,2.83647461
"38 Carmen Drive Carlingford, NSW, 2118",4,2,2,923,3947,House: One Storey / Lowset,-33.7616313,151.038516,682980,Cherrybrook Station NSW,2.838612046
"42 Carmen Drive Carlingford, NSW, 2118",5,2,2,923,6875,House,-33.7617265,151.0381067,475000,Cherrybrook Station NSW,2.841141965
"44 Carmen Drive Carlingford, NSW, 2118",4,2,2,923,1620,House: One Storey / Lowset,-33.7617483,151.0378792,1450000,Cherrybrook Station NSW,2.839387106
"46 Carmen Drive Carlingford, NSW, 2118",4,3,2,930,6998,House,-33.76177,151.0376518,406500,Cherrybrook Station NSW,2.837779929
"53 Carmen Drive Carlingford, NSW, 2118",3,2,2,1854,1751,House,-33.7621209,151.0357415,41750,Cherrybrook Station NSW,2.849102487
"54 Carmen Drive Carlingford, NSW, 2118",3,2,2,938,672,House,-33.7619204,151.0368331,1400000,Cherrybrook Station NSW,2.841229875
"57 Carmen Drive Carlingford, NSW, 2118",4,2,2,942,2421,House: One Storey / Lowset,-33.7624023,151.0385615,827000,Cherrybrook Station NSW,2.923297527
"58 Carmen Drive Carlingford, NSW, 2118",4,2,1,930,88,House: One Storey / Lowset,-33.7618724,151.0363328,1300000,Cherrybrook Station NSW,2.82897814
"61 Carmen Drive Carlingford, NSW, 2118",4,2,2,923,1627,House: One Storey / Lowset,-33.7622894,151.0394484,1535000,Beecroft Station NSW,2.857777648
"70 Carmen Drive Carlingford, NSW, 2118",4,3,2,1003,2474,House,-33.7622882,151.0373334,1000000,Cherrybrook Station NSW,2.889212209
"78 Carmen Drive Carlingford, NSW, 2118",5,4,4,974,6730,House,-33.7620528,151.0382886,570000,Cherrybrook Station NSW,2.880070549
"82 Carmen Drive Carlingford, NSW, 2118",4,4,2,942,4541,House: One Storey / Lowset,-33.7618609,151.0387889,568000,Cherrybrook Station NSW,2.869006239
"94 Carmen Drive Carlingford, NSW, 2118",4,3,4,923,3651,House: One Storey / Lowset,-33.7616118,151.0404718,740000,Beecroft Station NSW,2.738449826
"1 Carolyn Avenue Carlingford, NSW, 2118",4,1,2,923,1060,House,-33.7663199,151.0442698,1410000,Beecroft Station NSW,2.757211285
"4 Carolyn Avenue Carlingford, NSW, 2118",5,3,2,955,227,House,-33.7661803,151.043724,1890000,Beecroft Station NSW,2.784587951
"6 Carolyn Avenue Carlingford, NSW, 2118",4,3,2,955,2088,House: One Storey / Lowset,-33.7659972,151.043633,1200000,Beecroft Station NSW,2.777587523
"7 Carolyn Avenue Carlingford, NSW, 2118",4,3,1,923,880,House,-33.7657396,151.0441106,1370000,Beecroft Station NSW,2.725455513
"8 Carolyn Avenue Carlingford, NSW, 2118",4,2,1,961,2019,House: One Storey / Lowset,-33.7657999,151.0435648,1300000,Beecroft Station NSW,2.768116024
"10 Carolyn Avenue Carlingford, NSW, 2118",4,2,1,955,4743,House: One Storey / Lowset,-33.7655484,151.0435193,652000,Beecroft Station NSW,2.753327172
"15 Carolyn Avenue Carlingford, NSW, 2118",4,3,2,923,2423,House,-33.7645623,151.0438832,970000,Beecroft Station NSW,2.657998616
"16 Carolyn Avenue Carlingford, NSW, 2118",4,2,2,930,694,House,-33.7648624,151.0433374,1535000,Beecroft Station NSW,2.71826371
"17 Carolyn Avenue Carlingford, NSW, 2118",4,3,2,949,873,House: One Storey / Lowset,-33.7641677,151.0437468,1560000,Beecroft Station NSW,2.640902377
"19 Carolyn Avenue Carlingford, NSW, 2118",5,3,4,926,4778,House: One Storey / Lowset,-33.7638563,151.0436138,647500,Beecroft Station NSW,2.629768926
"1 Casben Close Carlingford, NSW, 2118",4,2,2,746,4999,House,-33.7639889,151.0624424,684000,Beecroft Station NSW,1.631746491
"2 Casben Close Carlingford, NSW, 2118",4,2,2,873,157,House,-33.7641605,151.0624879,1575000,Beecroft Station NSW,1.649425522
"3 Casben Close Carlingford, NSW, 2118",4,3,2,1081,3437,House: Two Storey / Highset,-33.7642701,151.0627609,800000,Beecroft Station NSW,1.656025676
"5 Casben Close Carlingford, NSW, 2118",4,3,2,759,6011,House: One Storey / Lowset,-33.7645487,151.0625793,775000,Beecroft Station NSW,1.689792737
"6 Casben Close Carlingford, NSW, 2118",4,3,2,759,5694,House: One Storey / Lowset,-33.7647085,151.0624424,650000,Beecroft Station NSW,1.709830756
"8 Casben Close Carlingford, NSW, 2118",4,3,2,1062,2919,House: One Storey / Lowset,-33.7650966,151.0623969,885000,Beecroft Station NSW,1.752896662
"1 Cassandra Place Carlingford, NSW, 2118",4,1,2,702,5989,House: One Storey / Lowset,-33.7779471,151.0504333,650000,Epping Station NSW,2.979469128
"2 Cassandra Place Carlingford, NSW, 2118",4,2,2,696,4917,House,-33.7774959,151.0503878,709000,Epping Station NSW,2.974234137
"3 Cassandra Place Carlingford, NSW, 2118",3,1,3,696,687,House,-33.7780052,151.0506607,1650000,Epping Station NSW,2.960132708
"4 Cassandra Place Carlingford, NSW, 2118",6,2,2,696,686,House: One Storey / Lowset,-33.7774574,151.0507062,1650000,Epping Station NSW,2.944514394
"6 Cassandra Place Carlingford, NSW, 2118",3,2,2,696,693,House: One Storey / Lowset,-33.7775322,151.0508427,1565000,Epping Station NSW,2.933606974
"7 Cassandra Place Carlingford, NSW, 2118",5,3,1,708,500,House,-33.7777553,151.0509336,1700000,Epping Station NSW,2.92998254
"1 Cedarwood Place Carlingford, NSW, 2118",3,2,2,1062,5002,House: One Storey / Lowset,-33.7712453,151.0346954,490500,Beecroft Station NSW,3.785610322
"2 Cedarwood Place Carlingford, NSW, 2118",4,2,2,696,5615,House,-33.7712939,151.0341041,620000,Beecroft Station NSW,3.831457288
"3 Cedarwood Place Carlingford, NSW, 2118",4,2,2,961,446,House: One Storey / Lowset,-33.7711305,151.034559,1090000,Beecroft Station NSW,3.787328852
"5 Cedarwood Place Carlingford, NSW, 2118",4,2,2,746,6197,House,-33.771044,151.034377,540000,Beecroft Station NSW,3.794388442
"7 Cedarwood Place Carlingford, NSW, 2118",3,2,1,746,1705,House: One Storey / Lowset,-33.7709292,151.0342406,1015000,Beecroft Station NSW,3.796276087
"19 Cedarwood Place Carlingford, NSW, 2118",6,4,2,696,3097,House: One Storey / Lowset,-33.7711462,151.033058,740000,Cherrybrook Station NSW,3.83246916
"3 Charles Street Carlingford, NSW, 2118",2,2,4,923,2598,House: One Storey / Lowset,-33.7858094,151.0421093,2150000,Eastwood Station NSW,3.731672656
"2/3 Charles Street Carlingford, NSW, 2118",2,2,1,144,2533,Unit: Standard,-33.7858094,151.0421093,500000,Eastwood Station NSW,3.731672656
"4/3 Charles Street Carlingford, NSW, 2118",2,2,1,110,2531,Unit: Standard,-33.7858094,151.0421093,533000,Eastwood Station NSW,3.731672656
"5/3 Charles Street Carlingford, NSW, 2118",2,2,1,113,2525,Unit: Standard,-33.7858094,151.0421093,538000,Eastwood Station NSW,3.731672656
"6/3 Charles Street Carlingford, NSW, 2118",2,2,2,110,1687,Unit,-33.7858094,151.0421093,650000,Eastwood Station NSW,3.731672656
"7/3 Charles Street Carlingford, NSW, 2118",2,2,2,121,1959,Unit,-33.7858094,151.0421093,590000,Eastwood Station NSW,3.731672656
"8/3 Charles Street Carlingford, NSW, 2118",2,2,2,130,2533,Unit: Standard,-33.7858094,151.0421093,570000,Eastwood Station NSW,3.731672656
"9/3 Charles Street Carlingford, NSW, 2118",2,2,1,155,1814,Unit: Standard,-33.7858094,151.0421093,613800,Eastwood Station NSW,3.731672656
"10/3 Charles Street Carlingford, NSW, 2118",1,1,1,180,496,Unit,-33.7858094,151.0421093,493000,Eastwood Station NSW,3.731672656
"11/3 Charles Street Carlingford, NSW, 2118",1,1,1,92,645,Unit,-33.7858094,151.0421093,515000,Eastwood Station NSW,3.731672656
"12/3 Charles Street Carlingford, NSW, 2118",1,1,1,90,2436,Unit: Standard,-33.7858094,151.0421093,415000,Eastwood Station NSW,3.731672656
"13/3 Charles Street Carlingford, NSW, 2118",3,2,2,137,162,Unit,-33.7858094,151.0421093,715000,Eastwood Station NSW,3.731672656
"8 Charles Street Carlingford, NSW, 2118",2,2,2,1505,6705,Unit: Townhouse/Villa,-33.7860354,151.0428371,750000,Eastwood Station NSW,3.66178408
"9 Charles Street Carlingford, NSW, 2118",4,1,2,854,52,House: One Storey / Lowset,-33.7863597,151.0419956,1985000,Eastwood Station NSW,3.734773325
"11 Charles Street Carlingford, NSW, 2118",5,3,4,873,1468,House: One Storey / Lowset,-33.7865286,151.0421093,1650000,Eastwood Station NSW,3.722277059
"16 Charles Street Carlingford, NSW, 2118",3,1,1,716,1670,House: One Storey / Lowset,-33.7867997,151.0427006,1330000,Eastwood Station NSW,3.664802006
"1/16A Charles Street Carlingford, NSW, 2118",3,2,2,297,2892,Unit: Townhouse/Villa,-33.7867732,151.0430438,585000,Eastwood Station NSW,3.63354586
"4/16A Charles Street Carlingford, NSW, 2118",3,2,2,318,2149,House: One Storey / Lowset,-33.7871302,151.0432501,788000,Eastwood Station NSW,3.610725865
"5/16A Charles Street Carlingford, NSW, 2118",3,2,1,307,4143,Unit,-33.7873117,151.0432975,450000,Eastwood Station NSW,3.604567823
"6/16A Charles Street Carlingford, NSW, 2118",3,2,1,384,3686,Unit: Townhouse/Villa,-33.7873322,151.0430809,583000,Eastwood Station NSW,3.624316041
"7/16A Charles Street Carlingford, NSW, 2118",3,2,1,346,3727,Unit: Townhouse/Villa,-33.7871954,151.0430237,535000,Eastwood Station NSW,3.630907552
"3/18 Charles Street Carlingford, NSW, 2118",4,3,2,219,189,Unit,-33.7869712,151.0427461,1080000,Eastwood Station NSW,3.658751923
"23 Charles Street Carlingford, NSW, 2118",5,3,1,797,1443,House: One Storey / Lowset,-33.7875792,151.0421548,479166,Eastwood Station NSW,3.707414783
"27 Charles Street Carlingford, NSW, 2118",3,2,1,835,2361,Unit: Townhouse/Villa,-33.7878306,151.0422003,1020000,Eastwood Station NSW,3.701205355
"1/27 Charles Street Carlingford, NSW, 2118",3,2,2,313,2063,Unit: Townhouse/Villa,-33.7878306,151.0422003,888000,Eastwood Station NSW,3.701205355
"2/27 Charles Street Carlingford, NSW, 2118",4,2,2,267,2039,Unit: Townhouse/Villa,-33.7878306,151.0422003,925000,Eastwood Station NSW,3.701205355
"3/27 Charles Street Carlingford, NSW, 2118",3,2,2,265,2024,Unit,-33.7878306,151.0422003,900000,Eastwood Station NSW,3.701205355
"4/27 Charles Street Carlingford, NSW, 2118",3,2,2,350,2053,Unit,-33.7878306,151.0422003,888000,Eastwood Station NSW,3.701205355
"3 Cherry Avenue Carlingford, NSW, 2118",5,3,4,702,995,House,-33.7739,151.037106,1370000,Beecroft Station NSW,3.817979502
"3 Christel Avenue Carlingford, NSW, 2118",4,2,2,916,1146,House: One Storey / Lowset,-33.765194,151.0347853,1310000,Cherrybrook Station NSW,3.180023586
"4 Christel Avenue Carlingford, NSW, 2118",5,2,2,1177,1741,House: One Storey / Lowset,-33.7651569,151.0354231,800000,Cherrybrook Station NSW,3.181307389
"5 Christel Avenue Carlingford, NSW, 2118",4,3,2,910,2242,House: One Storey / Lowset,-33.7653861,151.0349911,950000,Cherrybrook Station NSW,3.202921751
"6 Christel Avenue Carlingford, NSW, 2118",3,2,2,1105,1277,House: One Storey / Lowset,-33.7653001,151.0355141,1128000,Cherrybrook Station NSW,3.19800381
"8 Christel Avenue Carlingford, NSW, 2118",3,2,2,964,2230,House: One Storey / Lowset,-33.7654432,151.0356051,765000,Cherrybrook Station NSW,3.214703343
"13 Christel Avenue Carlingford, NSW, 2118",4,2,1,905,4967,House,-33.7663094,151.0352412,585000,Cherrybrook Station NSW,3.307247666
"16 Christel Avenue Carlingford, NSW, 2118",5,3,2,922,204,House,-33.766155,151.0358097,1605000,Cherrybrook Station NSW,3.295415822
"17 Christel Avenue Carlingford, NSW, 2118",3,3,2,924,4995,House,-33.7669038,151.0353777,605000,Cherrybrook Station NSW,3.374227283
"23 Christel Avenue Carlingford, NSW, 2118",3,2,2,902,4037,House,-33.7674866,151.0354686,680000,Cherrybrook Station NSW,3.439534655
"25 Christel Avenue Carlingford, NSW, 2118",6,3,2,904,1635,House: One Storey / Lowset,-33.7677071,151.0356278,1570000,Cherrybrook Station NSW,3.465354344
"26 Christel Avenue Carlingford, NSW, 2118",4,3,2,921,1863,House,-33.767055,151.0359689,1210000,Cherrybrook Station NSW,3.396497619
"31 Christel Avenue Carlingford, NSW, 2118",5,3,3,900,3662,House: One Storey / Lowset,-33.767864,151.0349911,920000,Cherrybrook Station NSW,3.477477341
"32 Christel Avenue Carlingford, NSW, 2118",5,3,2,918,2159,Other,-33.7675695,151.0361054,860000,Beecroft Station NSW,3.433910027
"40 Christel Avenue Carlingford, NSW, 2118",5,3,4,1036,2114,House: One Storey / Lowset,-33.7682565,151.0359007,1360000,Beecroft Station NSW,3.493943846
"43 Christel Avenue Carlingford, NSW, 2118",5,3,4,916,1988,House,-33.7682056,151.0329671,1650000,Cherrybrook Station NSW,3.505381548
"47 Christel Avenue Carlingford, NSW, 2118",4,3,2,906,2385,House: One Storey / Lowset,-33.7680159,151.0326942,1175000,Cherrybrook Station NSW,3.483711526
"52 Christel Avenue Carlingford, NSW, 2118",3,2,1,900,241,House,-33.7683896,151.034468,1502000,Cherrybrook Station NSW,3.532228422
"54 Christel Avenue Carlingford, NSW, 2118",5,3,2,900,1256,House: One Storey / Lowset,-33.7684913,151.0342406,1580000,Cherrybrook Station NSW,3.542198261
"72 Christel Avenue Carlingford, NSW, 2118",4,2,2,1038,927,House,-33.7684939,151.0323758,1260000,Cherrybrook Station NSW,3.53640917
"3 Citrus Grove Carlingford, NSW, 2118",3,1,2,696,3730,House: One Storey / Lowset,-33.7765334,151.0386525,648000,Beecroft Station NSW,3.935203741
"5 Citrus Grove Carlingford, NSW, 2118",4,3,2,696,1981,House: One Storey / Lowset,-33.7767333,151.0386525,990000,Beecroft Station NSW,3.952090922
"6 Citrus Grove Carlingford, NSW, 2118",5,2,2,803,2436,House: One Storey / Lowset,-33.7766614,151.0391528,950000,Beecroft Station NSW,3.916119137
"7 Citrus Grove Carlingford, NSW, 2118",3,2,2,715,2755,House: One Storey / Lowset,-33.7768648,151.038698,760000,Beecroft Station NSW,3.960508852
"9 Citrus Grove Carlingford, NSW, 2118",3,2,1,930,1116,House,-33.7770486,151.0387274,1250000,Beecroft Station NSW,3.97437554
"10 Citrus Grove Carlingford, NSW, 2118",4,2,2,1151,2859,House: One Storey / Lowset,-33.7765961,151.0398351,850000,Beecroft Station NSW,3.870255264
"11 Citrus Grove Carlingford, NSW, 2118",4,3,1,854,1473,House: One Storey / Lowset,-33.7771344,151.0389709,1400000,Beecroft Station NSW,3.967265739
"13 Citrus Grove Carlingford, NSW, 2118",2,1,1,696,1604,House: One Storey / Lowset,-33.7770727,151.0391983,1028000,Beecroft Station NSW,3.948576581
"17 Citrus Grove Carlingford, NSW, 2118",4,2,1,841,4336,House: One Storey / Lowset,-33.7770137,151.03971,570000,Beecroft Station NSW,3.913541024
"1B Clover Close Carlingford, NSW, 2118",2,1,1,470,2222,House: One Storey / Lowset,-33.7846918,151.0477338,645000,Eastwood Station NSW,3.23762796
"2 Clover Close Carlingford, NSW, 2118",3,1,2,708,3798,House,-33.7848111,151.0471127,640000,Eastwood Station NSW,3.291646777
"3 Clover Close Carlingford, NSW, 2118",4,3,2,658,4404,House: One Storey / Lowset,-33.7850672,151.0470595,622000,Eastwood Station NSW,3.291517994
"5 Clover Close Carlingford, NSW, 2118",4,2,2,651,2877,House,-33.7848546,151.0466579,720000,Eastwood Station NSW,3.33215817
"7 Clover Close Carlingford, NSW, 2118",3,2,1,689,6846,House,-33.7845167,151.0464304,405000,Eastwood Station NSW,3.3596067
"7/2 Coleman Avenue Carlingford, NSW, 2118",3,3,2,3330,1793,Unit: Townhouse/Villa,-33.783504,151.0483632,750000,Eastwood Station NSW,3.208111384
"11/2 Coleman Avenue Carlingford, NSW, 2118",3,2,2,3261,3141,Unit,-33.783504,151.0483632,499000,Eastwood Station NSW,3.208111384
"12/2 Coleman Avenue Carlingford, NSW, 2118",3,2,1,3330,5044,Unit,-33.783504,151.0483632,405000,Eastwood Station NSW,3.208111384
"15/2 Coleman Avenue Carlingford, NSW, 2118",3,2,2,3330,4750,Unit: Townhouse/Villa,-33.783504,151.0483632,406000,Eastwood Station NSW,3.208111384
"18/2 Coleman Avenue Carlingford, NSW, 2118",3,2,2,3330,7083,Unit: Townhouse/Villa,-33.783504,151.0483632,289700,Eastwood Station NSW,3.208111384
"21/2 Coleman Avenue Carlingford, NSW, 2118",3,2,2,3330,4261,Commercial,-33.783504,151.0483632,425000,Eastwood Station NSW,3.208111384
"2/2B Coleman Avenue Carlingford, NSW, 2118",2,2,1,1614,1769,Unit: Standard,-33.783504,151.0483632,475000,Eastwood Station NSW,3.208111384
"3/2B Coleman Avenue Carlingford, NSW, 2118",2,2,1,1614,1228,Unit,-33.783504,151.0483632,665000,Eastwood Station NSW,3.208111384
"5/2B Coleman Avenue Carlingford, NSW, 2118",2,2,1,1614,3947,Unit: Standard,-33.783504,151.0483632,390000,Eastwood Station NSW,3.208111384
"7/2B Coleman Avenue Carlingford, NSW, 2118",2,2,1,1614,2217,Unit: Standard,-33.783504,151.0483632,550000,Eastwood Station NSW,3.208111384
"19/2B Coleman Avenue Carlingford, NSW, 2118",2,2,1,1614,4754,Unit: Standard,-33.783504,151.0483632,175000,Eastwood Station NSW,3.208111384
"21/2B Coleman Avenue Carlingford, NSW, 2118",3,2,1,1614,379,Unit,-33.783504,151.0483632,618000,Eastwood Station NSW,3.208111384
"24/2B Coleman Avenue Carlingford, NSW, 2118",2,2,1,1614,2491,Unit,-33.783202,151.0479658,455000,Eastwood Station NSW,3.251638449
"29/2B Coleman Avenue Carlingford, NSW, 2118",2,2,1,1614,6136,Unit,-33.783202,151.0479658,371000,Eastwood Station NSW,3.251638449
"2/3 Coleman Avenue Carlingford, NSW, 2118",3,1,1,2422,5809,Unit,-33.7836415,151.0473697,325000,Eastwood Station NSW,3.294191396
"3/3 Coleman Avenue Carlingford, NSW, 2118",2,1,1,2503,941,Unit: Standard,-33.7836415,151.0473697,572000,Eastwood Station NSW,3.294191396
"6/3 Coleman Avenue Carlingford, NSW, 2118",2,1,1,2503,2275,Unit: Standard,-33.7836415,151.0473697,461000,Eastwood Station NSW,3.294191396
