Address,Beds,Baths,Cars,Area,Date,Ptype,Latitude,Longitude,Price,Closest Station,Straight Distance (km)
"3/3 Endeavour Street West Ryde, NSW, 2114",3,1,1,927,1074,Unit,-33.807938,151.0842114,6556000,West Ryde Station NSW,0.555386042
"4/3 Endeavour Street West Ryde, NSW, 2114",2,1,1,927,1074,Unit,-33.807938,151.0842114,6556000,West Ryde Station NSW,0.555386042
"5/3 Endeavour Street West Ryde, NSW, 2114",2,1,1,927,1074,Unit,-33.807938,151.0842114,6556000,West Ryde Station NSW,0.555386042
"6/3 Endeavour Street West Ryde, NSW, 2114",3,1,1,927,1074,Unit,-33.807938,151.0842114,6556000,West Ryde Station NSW,0.555386042
"8/3 Endeavour Street West Ryde, NSW, 2114",2,1,1,927,1074,Unit,-33.807938,151.0842114,6556000,West Ryde Station NSW,0.555386042
"2/7 Endeavour Street West Ryde, NSW, 2114",2,1,1,925,4476,Unit: Standard,-33.8082344,151.0841204,330000,West Ryde Station NSW,0.568597283
"6/7 Endeavour Street West Ryde, NSW, 2114",3,1,1,925,1186,Unit,-33.8082344,151.0841204,775000,West Ryde Station NSW,0.568597283
"9/7 Endeavour Street West Ryde, NSW, 2114",3,1,1,918,2334,Unit: Standard,-33.8082344,151.0841204,600000,West Ryde Station NSW,0.568597283
"3/9-13 Endeavour Street West Ryde, NSW, 2114",2,1,2,1851,1406,Unit,-33.8084928,151.0840787,700000,West Ryde Station NSW,0.578104606
"6/9-13 Endeavour Street West Ryde, NSW, 2114",2,1,1,1.83,2202,Unit: Standard,-33.8084928,151.0840787,560000,West Ryde Station NSW,0.578104606
"7/9-13 Endeavour Street West Ryde, NSW, 2114",2,1,1,1851,1050,Unit,-33.8084928,151.0840787,651000,West Ryde Station NSW,0.578104606
"8/9-13 Endeavour Street West Ryde, NSW, 2114",2,1,2,1.83,4270,Unit: Standard,-33.8084928,151.0840787,360000,West Ryde Station NSW,0.578104606
"9/9-13 Endeavour Street West Ryde, NSW, 2114",2,1,1,1837,1047,Unit: Standard,-33.8084928,151.0840787,680000,West Ryde Station NSW,0.578104606
"12/9-13 Endeavour Street West Ryde, NSW, 2114",2,1,2,1851,4001,Unit: Standard,-33.8084928,151.0840787,385000,West Ryde Station NSW,0.578104606
"14/9-13 Endeavour Street West Ryde, NSW, 2114",2,1,1,1851,1019,Unit: Standard,-33.8084928,151.0840787,730000,West Ryde Station NSW,0.578104606
"15/9-13 Endeavour Street West Ryde, NSW, 2114",2,1,1,1837,3189,Unit,-33.8084928,151.0840787,460000,West Ryde Station NSW,0.578104606
"16/9-13 Endeavour Street West Ryde, NSW, 2114",2,1,1,1851,1982,Unit,-33.8084928,151.0840787,470000,West Ryde Station NSW,0.578104606
"5/15 Endeavour Street West Ryde, NSW, 2114",1,1,1,912,3300,House: One Storey / Lowset,-33.8087706,151.0840294,290000,West Ryde Station NSW,0.590143501
"9/15 Endeavour Street West Ryde, NSW, 2114",2,1,1,912,2344,Unit: Standard,-33.8087706,151.0840294,438000,West Ryde Station NSW,0.590143501
"11/15 Endeavour Street West Ryde, NSW, 2114",2,1,1,912,1994,Unit,-33.8087706,151.0840294,450000,West Ryde Station NSW,0.590143501
"14/15 Endeavour Street West Ryde, NSW, 2114",2,1,1,912,2029,Unit: Standard,-33.8087706,151.0840294,465000,West Ryde Station NSW,0.590143501
"4 Eulalia Street West Ryde, NSW, 2114",4,2,1,380,2455,House,-33.805931,151.0726782,730000,Denistone Station NSW,1.489834237
"6 Eulalia Street West Ryde, NSW, 2114",3,1,1,380,2411,House,-33.805889,151.0725531,738000,Denistone Station NSW,1.500252418
"6A Eulalia Street West Ryde, NSW, 2114",3,1,1,379,3291,House: One Storey / Lowset,-33.8059093,151.0724189,650000,Denistone Station NSW,1.512854185
"7 Eulalia Street West Ryde, NSW, 2114",3,1,2,632,374,House: One Storey / Lowset,-33.8054784,151.0723143,1028000,Denistone Station NSW,1.513841185
"8 Eulalia Street West Ryde, NSW, 2114",3,1,2,379,1365,House: One Storey / Lowset,-33.8059579,151.0723143,1200000,Denistone Station NSW,1.523386478
"11A Eulalia Street West Ryde, NSW, 2114",3,2,1,301,4639,House,-33.8055274,151.0719191,550000,Denistone Station NSW,1.550756254
"12 Eulalia Street West Ryde, NSW, 2114",4,1,1,620,1309,House: One Storey / Lowset,-33.8060363,151.0719958,1300000,Denistone Station NSW,1.553954484
"13 Eulalia Street West Ryde, NSW, 2114",4,1,1,588,1079,House: One Storey / Lowset,-33.8055503,151.0718138,1600000,Denistone Station NSW,1.560769406
"18 Eulalia Street West Ryde, NSW, 2114",8,2,1,816,3731,House: One Storey / Lowset,-33.8060752,151.0714756,1080000,Denistone Station NSW,1.601933277
"19 Eulalia Street West Ryde, NSW, 2114",3,2,2,740,801,House,-33.8057795,151.0713816,1405000,Denistone Station NSW,1.604416709
"1 Falconer Street West Ryde, NSW, 2114",3,2,1,387,2484,House: One Storey / Lowset,-33.8039087,151.0996585,830000,West Ryde Station NSW,0.955159317
"2/2 Falconer Street West Ryde, NSW, 2114",3,2,2,1627,1732,Unit: Townhouse/Villa,-33.8042633,151.099795,840000,West Ryde Station NSW,0.951888989
"3/2 Falconer Street West Ryde, NSW, 2114",3,2,1,1627,2203,Unit,-33.8042633,151.099795,764000,West Ryde Station NSW,0.951888989
"5/2 Falconer Street West Ryde, NSW, 2114",3,2,1,1632,3928,Unit: Townhouse/Villa,-33.8042633,151.099795,512500,West Ryde Station NSW,0.951888989
"4 Falconer Street West Ryde, NSW, 2114",4,2,2,685,2413,House,-33.8045933,151.099522,950000,West Ryde Station NSW,0.915524837
"8 Falconer Street West Ryde, NSW, 2114",3,1,1,689,2705,House: One Storey / Lowset,-33.8048266,151.09934,890000,West Ryde Station NSW,0.891229764
"10 Falconer Street West Ryde, NSW, 2114",4,2,1,746,745,House,-33.8049232,151.099249,1350000,West Ryde Station NSW,0.879915071
"13 Falconer Street West Ryde, NSW, 2114",3,1,1,683,4314,House: One Storey / Lowset,-33.8049489,151.0985664,710000,West Ryde Station NSW,0.819141285
"15 Falconer Street West Ryde, NSW, 2114",4,2,2,688,4778,House: One Storey / Lowset,-33.8050339,151.0984299,970000,West Ryde Station NSW,0.804162523
"16A Falconer Street West Ryde, NSW, 2114",6,2,2,816,1475,House: One Storey / Lowset,-33.8053806,151.0989535,1815000,West Ryde Station NSW,0.839369671
"22 Falconer Street West Ryde, NSW, 2114",4,2,2,658,4278,House: One Storey / Lowset,-33.8060717,151.0981114,781350,West Ryde Station NSW,0.746283752
"23 Falconer Street West Ryde, NSW, 2114",3,1,4,696,2252,House: One Storey / Lowset,-33.8055856,151.0979294,1150000,West Ryde Station NSW,0.742076331
"24 Falconer Street West Ryde, NSW, 2114",3,2,1,719,1711,House: One Storey / Lowset,-33.8062083,151.0980204,1670000,West Ryde Station NSW,0.73528831
"26 Falconer Street West Ryde, NSW, 2114",3,2,3,719,1809,House: One Storey / Lowset,-33.8063076,151.0978612,1602000,West Ryde Station NSW,0.718961818
"33 Falconer Street West Ryde, NSW, 2114",3,1,3,696,4212,House: One Storey / Lowset,-33.8060574,151.0974289,730000,West Ryde Station NSW,0.684782205
"35 Falconer Street West Ryde, NSW, 2114",3,1,2,696,2470,House: One Storey / Lowset,-33.8061656,151.0973834,455000,West Ryde Station NSW,0.678261631
"41 Falconer Street West Ryde, NSW, 2114",3,2,2,715,4513,House: One Storey / Lowset,-33.8064041,151.0970649,522500,West Ryde Station NSW,0.644618787
"43 Falconer Street West Ryde, NSW, 2114",4,1,1,715,908,House: One Storey / Lowset,-33.8065407,151.0969739,1820000,West Ryde Station NSW,0.634028258
"44 Falconer Street West Ryde, NSW, 2114",4,1,3,2137,2030,House: One Storey / Lowset,-33.8077717,151.0964734,3261000,West Ryde Station NSW,0.583632631
"2/44 Falconer Street West Ryde, NSW, 2114",3,2,1,198,1392,Unit,-33.8077717,151.0964734,1275000,West Ryde Station NSW,0.583632631
"3/44 Falconer Street West Ryde, NSW, 2114",3,2,2,233,1401,Unit,-33.8077717,151.0964734,1330000,West Ryde Station NSW,0.583632631
"5/44 Falconer Street West Ryde, NSW, 2114",3,2,1,241,1344,Unit,-33.8077717,151.0964734,1315000,West Ryde Station NSW,0.583632631
"45 Falconer Street West Ryde, NSW, 2114",4,3,3,699,3128,House,-33.807225,151.0961321,1110000,West Ryde Station NSW,0.550208314
"49 Falconer Street West Ryde, NSW, 2114",3,1,2,699,3216,House,-33.8074442,151.0959729,810000,West Ryde Station NSW,0.535502307
"55 Falconer Street West Ryde, NSW, 2114",4,2,2,664,969,House: One Storey / Lowset,-33.8078424,151.0956544,1906000,West Ryde Station NSW,0.509076296
"56 Falconer Street West Ryde, NSW, 2114",4,2,1,1176,4806,House: One Storey / Lowset,-33.8084084,151.0958364,669000,West Ryde Station NSW,0.536211831
"58-60 Falconer Street West Ryde, NSW, 2114",3,2,1,2225,1070,Unit: Townhouse/Villa,-33.8085051,151.0957454,2500000,West Ryde Station NSW,0.530553101
"61 Falconer Street West Ryde, NSW, 2114",4,2,2,538,6744,House,-33.8081891,151.0952904,386000,West Ryde Station NSW,0.481765828
"62 Falconer Street West Ryde, NSW, 2114",4,3,2,1088,1060,House: One Storey / Lowset,-33.8087384,151.0955634,2300000,West Ryde Station NSW,0.521437164
"63 Falconer Street West Ryde, NSW, 2114",4,2,2,1100,2468,House: One Storey / Lowset,-33.8082858,151.0951994,980000,West Ryde Station NSW,0.475800055
"2/64-66 Falconer Street West Ryde, NSW, 2114",3,2,1,2088,432,Unit,-33.8089769,151.0955889,990000,West Ryde Station NSW,0.532192189
"4/64-66 Falconer Street West Ryde, NSW, 2114",3,2,1,2093,430,Unit: Townhouse/Villa,-33.8089769,151.0955889,1030000,West Ryde Station NSW,0.532192189
"65 Falconer Street West Ryde, NSW, 2114",3,2,2,1099,2485,House: One Storey / Lowset,-33.8083476,151.0949718,980000,West Ryde Station NSW,0.456966618
"67 Falconer Street West Ryde, NSW, 2114",3,1,3,1103,164,House,-33.8084958,151.0949263,1904000,West Ryde Station NSW,0.457270496
"74 Falconer Street West Ryde, NSW, 2114",3,2,1,330,2209,Unit: Townhouse/Villa,-33.8099084,151.0943958,922000,West Ryde Station NSW,0.483455899
"74A Falconer Street West Ryde, NSW, 2114",3,2,1,317,52,House: Semi Detached,-33.809962,151.0943364,1406000,West Ryde Station NSW,0.482628021
"76 Falconer Street West Ryde, NSW, 2114",2,2,1,531,5480,House,-33.8100286,151.0941736,480000,West Ryde Station NSW,0.47537503
"78 Falconer Street West Ryde, NSW, 2114",2,1,1,335,6192,House: One Storey / Lowset,-33.8101488,151.094048,380000,West Ryde Station NSW,0.475116205
"2 Farnell Street West Ryde, NSW, 2114",3,2,2,955,1984,House: One Storey / Lowset,-33.7975173,151.0668456,1605000,Eastwood Station NSW,1.637765716
"3 Farnell Street West Ryde, NSW, 2114",5,3,2,949,2646,House: One Storey / Lowset,-33.7993453,151.0674692,910000,Eastwood Station NSW,1.702665998
"4 Farnell Street West Ryde, NSW, 2114",4,4,2,1113,5127,House: One Storey / Lowset,-33.7977192,151.0668451,700000,Eastwood Station NSW,1.649223154
"5 Farnell Street West Ryde, NSW, 2114",3,1,2,942,1278,House: One Storey / Lowset,-33.7995825,151.0675375,1600000,Eastwood Station NSW,1.713737418
"9 Farnell Street West Ryde, NSW, 2114",4,2,2,968,1445,House: One Storey / Lowset,-33.8000504,151.067492,1580000,Eastwood Station NSW,1.749481065
"12 Farnell Street West Ryde, NSW, 2114",8,4,4,923,3129,House: One Storey / Lowset,-33.7985367,151.0668521,900000,Eastwood Station NSW,1.697165242
"14 Farnell Street West Ryde, NSW, 2114",3,1,3,936,1653,House: One Storey / Lowset,-33.7987354,151.0670371,1570000,Eastwood Station NSW,1.695358508
"20 Farnell Street West Ryde, NSW, 2114",4,2,2,930,6488,House: One Storey / Lowset,-33.7993115,151.0669461,632000,Eastwood Station NSW,1.739228642
"22 Farnell Street West Ryde, NSW, 2114",4,2,9,930,1396,House: One Storey / Lowset,-33.7995255,151.0669233,1560000,Eastwood Station NSW,1.755035483
"23 Farnell Street West Ryde, NSW, 2114",5,2,2,936,3853,House: One Storey / Lowset,-33.8019351,151.067674,855000,Eastwood Station NSW,1.876963752
"25 Farnell Street West Ryde, NSW, 2114",3,1,2,968,2798,House: One Storey / Lowset,-33.8021678,151.0676853,800000,Eastwood Station NSW,1.8944563
"1/28 Farnell Street West Ryde, NSW, 2114",4,3,2,412,277,Unit,-33.8001082,151.0670143,1438000,Eastwood Station NSW,1.787886745
"29 Farnell Street West Ryde, NSW, 2114",4,4,2,1056,1104,House,-33.8024727,151.0679014,2050000,Denistone Station NSW,1.903676649
"30A Farnell Street West Ryde, NSW, 2114",5,3,2,379,272,Land: Res Development,-33.8003272,151.0668551,1450000,Eastwood Station NSW,1.814583489
"30B Farnell Street West Ryde, NSW, 2114",4,2,2,355,383,Unit: Townhouse/Villa,-33.8003272,151.0668551,1320000,Eastwood Station NSW,1.814583489
"31 Farnell Street West Ryde, NSW, 2114",3,2,2,993,6289,House,-33.8026558,151.0679924,650000,Denistone Station NSW,1.894429891
"32 Farnell Street West Ryde, NSW, 2114",3,2,1,949,4639,House: One Storey / Lowset,-33.8005503,151.0669461,640000,Eastwood Station NSW,1.823741601
"41A Farnell Street West Ryde, NSW, 2114",4,2,2,560,4563,House,-33.803554,151.068588,905000,Denistone Station NSW,1.838415308
"42 Farnell Street West Ryde, NSW, 2114",5,4,2,1056,1231,House: One Storey / Lowset,-33.8015493,151.0669461,2350000,Eastwood Station NSW,1.896444882
"43 Farnell Street West Ryde, NSW, 2114",4,3,1,739,2697,House: One Storey / Lowset,-33.8036926,151.0687658,752000,Denistone Station NSW,1.82231825
"1/46 Farnell Street West Ryde, NSW, 2114",3,2,2,1100,3632,Unit: Townhouse/Villa,-33.8018897,151.0671053,585000,Eastwood Station NSW,1.911324253
"2/46 Farnell Street West Ryde, NSW, 2114",3,2,2,1100,1053,Unit: Townhouse/Villa,-33.8018897,151.0671053,995000,Eastwood Station NSW,1.911324253
"48 Farnell Street West Ryde, NSW, 2114",6,5,3,1189,1109,House,-33.8021203,151.0669916,3865000,Eastwood Station NSW,1.936589294
"50 Farnell Street West Ryde, NSW, 2114",3,2,1,1277,2950,House: One Storey / Lowset,-33.8022918,151.0670371,860000,Eastwood Station NSW,1.946778606
"52 Farnell Street West Ryde, NSW, 2114",3,2,4,993,3174,House: One Storey / Lowset,-33.8024646,151.0671419,910000,Eastwood Station NSW,1.953315004
"3 Federal Road West Ryde, NSW, 2114",3,1,1,675,3213,House: One Storey / Lowset,-33.8104935,151.0840862,740000,West Ryde Station NSW,0.663483425
"4 Federal Road West Ryde, NSW, 2114",4,2,2,607,2595,House: One Storey / Lowset,-33.8114185,151.0844616,710600,West Ryde Station NSW,0.696563379
"14 Federal Road West Ryde, NSW, 2114",3,1,1,828,3288,House: One Storey / Lowset,-33.8122628,151.0843251,830000,Meadowbank Station NSW,0.679050161
"15 Federal Road West Ryde, NSW, 2114",3,2,1,923,487,House: One Storey / Lowset,-33.8112507,151.0839611,1800000,West Ryde Station NSW,0.720826323
"18A Federal Road West Ryde, NSW, 2114",3,1,1,290,4673,House: Duplex,-33.812714,151.0842165,540000,Meadowbank Station NSW,0.65797424
"19 Federal Road West Ryde, NSW, 2114",6,3,2,822,1851,House: One Storey / Lowset,-33.8118411,151.0838474,2350000,Meadowbank Station NSW,0.742700452
"21 Federal Road West Ryde, NSW, 2114",5,3,2,715,5660,House,-33.8119635,151.0837791,875000,Meadowbank Station NSW,0.739334304
"22 Federal Road West Ryde, NSW, 2114",3,2,1,734,2451,House: One Storey / Lowset,-33.8130104,151.0842796,1030000,Meadowbank Station NSW,0.635332927
"23 Federal Road West Ryde, NSW, 2114",4,2,2,740,6161,House: One Storey / Lowset,-33.8122032,151.0837791,565000,Meadowbank Station NSW,0.723502993
"24 Federal Road West Ryde, NSW, 2114",5,2,7,734,206,House,-33.8131586,151.0842341,1639000,Meadowbank Station NSW,0.630534481
"25 Federal Road West Ryde, NSW, 2114",4,3,1,387,218,Unit: Townhouse/Villa,-33.8123631,151.0837791,1210000,Meadowbank Station NSW,0.713300682
"25A Federal Road West Ryde, NSW, 2114",3,2,1,472,5717,House,-33.8122813,151.0836371,568150,Meadowbank Station NSW,0.729264271
"26 Federal Road West Ryde, NSW, 2114",5,4,2,734,6229,House,-33.8132785,151.0842341,1015000,Meadowbank Station NSW,0.623983555
"28 Federal Road West Ryde, NSW, 2114",5,4,2,734,3187,House,-33.8134383,151.0842341,1270000,Meadowbank Station NSW,0.615593217
"30 Federal Road West Ryde, NSW, 2114",2,2,2,556,3249,House: One Storey / Lowset,-33.8135633,151.0840976,810000,Meadowbank Station NSW,0.620642266
"2/31 Federal Road West Ryde, NSW, 2114",3,2,2,1012,5604,Unit: Townhouse/Villa,-33.8128902,151.0835744,470000,Meadowbank Station NSW,0.698257515
"3/31 Federal Road West Ryde, NSW, 2114",3,1,2,1012,1849,Unit,-33.8128902,151.0835744,855000,Meadowbank Station NSW,0.698257515
"32 Federal Road West Ryde, NSW, 2114",5,3,2,734,5137,House,-33.8137064,151.0841886,556000,Meadowbank Station NSW,0.606246423
"33 Federal Road West Ryde, NSW, 2114",3,1,1,1012,4288,House: One Storey / Lowset,-33.81305,151.0835744,800000,Meadowbank Station NSW,0.689658277
"35A Federal Road West Ryde, NSW, 2114",5,3,1,506,1242,House,-33.8132331,151.0836654,1725000,Meadowbank Station NSW,0.672748127
"36 Federal Road West Ryde, NSW, 2114",3,1,1,575,2880,House: One Storey / Lowset,-33.8140995,151.0840066,695000,Meadowbank Station NSW,0.605011051
"43 Federal Road West Ryde, NSW, 2114",3,1,1,639,4565,House,-33.8139716,151.0835062,300000,Meadowbank Station NSW,0.65330773
"1 Fernvale Avenue West Ryde, NSW, 2114",5,3,2,645,2180,House: One Storey / Lowset,-33.8049844,151.0856012,1925000,Denistone Station NSW,0.327256665
"3 Fernvale Avenue West Ryde, NSW, 2114",5,2,2,645,4161,House: One Storey / Lowset,-33.8050405,151.0854625,1010000,Denistone Station NSW,0.341317387
"4 Fernvale Avenue West Ryde, NSW, 2114",4,2,1,645,4448,House: One Storey / Lowset,-33.8055749,151.0858678,820000,Denistone Station NSW,0.352001503
"6 Fernvale Avenue West Ryde, NSW, 2114",3,1,1,645,5262,House: One Storey / Lowset,-33.8055635,151.0857031,672000,Denistone Station NSW,0.36171847
"11 Fernvale Avenue West Ryde, NSW, 2114",3,1,1,706,896,House: One Storey / Lowset,-33.8050655,151.0847687,2000000,Denistone Station NSW,0.396832783
"15 Fernvale Avenue West Ryde, NSW, 2114",3,1,2,706,2416,House: One Storey / Lowset,-33.8049048,151.084411,1025000,Denistone Station NSW,0.417659774
"17 Fernvale Avenue West Ryde, NSW, 2114",4,2,2,706,2912,House,-33.8048929,151.0842333,870000,Denistone Station NSW,0.431951564
"23 Fernvale Avenue West Ryde, NSW, 2114",2,1,1,706,2565,House: One Storey / Lowset,-33.8048574,151.0837034,895000,Denistone Station NSW,0.475407427
"25 Fernvale Avenue West Ryde, NSW, 2114",3,1,2,696,2146,House,-33.8048446,151.0835112,1281000,Denistone Station NSW,0.491436088
"26 Fernvale Avenue West Ryde, NSW, 2114",5,2,2,702,227,House,-33.8054139,151.0840294,2402000,Denistone Station NSW,0.475358112
"30 Fernvale Avenue West Ryde, NSW, 2114",3,1,2,670,5452,House,-33.8054008,151.0836654,655000,Denistone Station NSW,0.504060717
"2 Fir Tree Avenue West Ryde, NSW, 2114",3,2,2,1006,3574,Unit: Townhouse/Villa,-33.8057578,151.0707769,1120000,Denistone Station NSW,1.659063619
"2A Fir Tree Avenue West Ryde, NSW, 2114",4,1,2,1005,437,House: One Storey / Lowset,-33.8054463,151.0710597,1020000,Denistone Station NSW,1.627804278
"5 Fir Tree Avenue West Ryde, NSW, 2114",2,1,2,462,5247,House: One Storey / Lowset,-33.8061172,151.0712565,400000,Denistone Station NSW,1.62269882
"7 Fir Tree Avenue West Ryde, NSW, 2114",3,1,1,462,1967,House: One Storey / Lowset,-33.8061737,151.070813,900000,Denistone Station NSW,1.664115529
"4 Forster Street West Ryde, NSW, 2114",4,2,1,351,871,House: Duplex,-33.8035819,151.0948623,1470000,Denistone Station NSW,0.590538971
"6 Forster Street West Ryde, NSW, 2114",4,3,2,809,2162,House: One Storey / Lowset,-33.8037219,151.0946988,1500000,Denistone Station NSW,0.576599225
"8 Forster Street West Ryde, NSW, 2114",3,1,1,810,4392,House: One Storey / Lowset,-33.8038302,151.0946533,670000,West Ryde Station NSW,0.568141642
"9A Forster Street West Ryde, NSW, 2114",3,1,1,582,3592,House: One Storey / Lowset,-33.803689,151.0939697,800000,Denistone Station NSW,0.509173657
"10 Forster Street West Ryde, NSW, 2114",3,1,2,810,6128,House,-33.8038753,151.0945168,741000,West Ryde Station NSW,0.555546493
"12 Forster Street West Ryde, NSW, 2114",3,1,2,810,4988,House: One Storey / Lowset,-33.803972,151.0944258,715248,West Ryde Station NSW,0.542038283
"16 Forster Street West Ryde, NSW, 2114",2,1,1,810,4824,House,-33.8041653,151.0942438,601000,West Ryde Station NSW,0.515051877
"17 Forster Street West Ryde, NSW, 2114",3,1,1,601,1690,House: One Storey / Lowset,-33.8040092,151.0938819,1355000,West Ryde Station NSW,0.503798167
"18 Forster Street West Ryde, NSW, 2114",4,2,2,539,563,House,-33.804262,151.0941528,1440000,West Ryde Station NSW,0.501567244
"20 Forster Street West Ryde, NSW, 2114",2,1,1,539,1655,House: One Storey / Lowset,-33.8043187,151.0940618,1390000,West Ryde Station NSW,0.491118153
"21 Forster Street West Ryde, NSW, 2114",3,1,1,605,2943,House: One Storey / Lowset,-33.8041279,151.0935482,785000,West Ryde Station NSW,0.473366841
"22 Forster Street West Ryde, NSW, 2114",3,1,1,539,794,House,-33.8044553,151.0939708,1556000,West Ryde Station NSW,0.474633813
"6/27 Forster Street West Ryde, NSW, 2114",2,1,2,1201,4975,Unit,-33.8044035,151.0932201,275000,West Ryde Station NSW,0.43035224
"8/27 Forster Street West Ryde, NSW, 2114",1,1,1,1201,4983,Unit,-33.8044035,151.0932201,259000,West Ryde Station NSW,0.43035224
"13/27 Forster Street West Ryde, NSW, 2114",1,1,1,1215,3317,Unit: Standard,-33.8044035,151.0932201,355100,West Ryde Station NSW,0.43035224
"15/27 Forster Street West Ryde, NSW, 2114",2,1,1,1201,4060,Unit: Standard,-33.8044035,151.0932201,323000,West Ryde Station NSW,0.43035224
"1/29 Forster Street West Ryde, NSW, 2114",2,1,1,1215,1263,Unit: Standard,-33.8045169,151.0930381,662500,West Ryde Station NSW,0.409846054
"4/29 Forster Street West Ryde, NSW, 2114",2,1,1,1222,1523,Unit,-33.8045169,151.0930381,624250,West Ryde Station NSW,0.409846054
"6/29 Forster Street West Ryde, NSW, 2114",2,1,2,1222,678,Unit: Standard,-33.8045169,151.0930381,641800,West Ryde Station NSW,0.409846054
"8/29 Forster Street West Ryde, NSW, 2114",1,1,1,1215,3832,Unit: Standard,-33.8045169,151.0930381,319000,West Ryde Station NSW,0.409846054
"9/29 Forster Street West Ryde, NSW, 2114",2,1,1,1215,2743,Unit: Standard,-33.8045169,151.0930381,436000,West Ryde Station NSW,0.409846054
"10/30-32 Forster Street West Ryde, NSW, 2114",2,1,1,1400,7372,Unit,-33.8051095,151.0934974,193500,West Ryde Station NSW,0.394017403
"13/30-32 Forster Street West Ryde, NSW, 2114",1,1,1,1407,943,Unit,-33.8051095,151.0934974,450000,West Ryde Station NSW,0.394017403
"2/31 Forster Street West Ryde, NSW, 2114",2,1,1,1215,4288,Unit: Standard,-33.8046445,151.0928333,262000,West Ryde Station NSW,0.386837278
"8/31 Forster Street West Ryde, NSW, 2114",2,1,1,1228,3626,Unit,-33.8046445,151.0928333,340000,West Ryde Station NSW,0.386837278
"9/31 Forster Street West Ryde, NSW, 2114",2,1,2,1228,1037,Unit: Standard,-33.8046445,151.0928333,608000,West Ryde Station NSW,0.386837278
"13/31 Forster Street West Ryde, NSW, 2114",2,1,1,1228,4291,Unit,-33.8046445,151.0928333,262000,West Ryde Station NSW,0.386837278
"14/31 Forster Street West Ryde, NSW, 2114",2,1,1,1228,563,Unit: Standard,-33.8046445,151.0928333,435000,West Ryde Station NSW,0.386837278
"18/31 Forster Street West Ryde, NSW, 2114",2,1,1,1215,7341,Unit: Standard,-33.8046445,151.0928333,164000,West Ryde Station NSW,0.386837278
"3/34 Forster Street West Ryde, NSW, 2114",1,1,1,720,1596,Unit,-33.8052119,151.0933338,501000,West Ryde Station NSW,0.375103839
"4/34 Forster Street West Ryde, NSW, 2114",2,1,1,700,3275,Unit,-33.8052119,151.0933338,380000,West Ryde Station NSW,0.375103839
"6/34 Forster Street West Ryde, NSW, 2114",1,1,1,720,1669,Unit,-33.8052119,151.0933338,485000,West Ryde Station NSW,0.375103839
"1/36 Forster Street West Ryde, NSW, 2114",2,1,1,1219,1516,Unit,-33.8053627,151.0932201,571000,West Ryde Station NSW,0.356445412
"5/36 Forster Street West Ryde, NSW, 2114",2,1,1,1219,3071,Unit: Standard,-33.8053627,151.0932201,431000,West Ryde Station NSW,0.356445412
"6/36 Forster Street West Ryde, NSW, 2114",2,1,1,1219,248,Unit,-33.8053627,151.0932201,600000,West Ryde Station NSW,0.356445412
"10/36 Forster Street West Ryde, NSW, 2114",2,1,1,1215,3520,Unit,-33.8053627,151.0932201,382000,West Ryde Station NSW,0.356445412
"15/36 Forster Street West Ryde, NSW, 2114",2,1,1,1215,1382,Unit,-33.8053627,151.0932201,610000,West Ryde Station NSW,0.356445412
"6/37 Forster Street West Ryde, NSW, 2114",2,1,1,1171,4599,Unit: Standard,-33.8049835,151.0926741,321000,West Ryde Station NSW,0.348587117
"7/37 Forster Street West Ryde, NSW, 2114",2,1,1,1166,1020,Unit,-33.8049835,151.0926741,690000,West Ryde Station NSW,0.348587117
"9/37 Forster Street West Ryde, NSW, 2114",2,1,1,1166,2843,Unit,-33.8049835,151.0926741,415000,West Ryde Station NSW,0.348587117
"11/37 Forster Street West Ryde, NSW, 2114",2,1,1,1171,3276,Unit: Standard,-33.8049835,151.0926741,440000,West Ryde Station NSW,0.348587117
"14/37 Forster Street West Ryde, NSW, 2114",2,1,1,1166,3797,Unit: Standard,-33.8049835,151.0926741,400000,West Ryde Station NSW,0.348587117
"15/37 Forster Street West Ryde, NSW, 2114",2,1,2,1171,2741,Unit: Standard,-33.8049835,151.0926741,439000,West Ryde Station NSW,0.348587117
"2/38 Forster Street West Ryde, NSW, 2114",1,1,1,736,1804,Unit: Standard,-33.8054851,151.0931518,452620,West Ryde Station NSW,0.34316601
"3/38 Forster Street West Ryde, NSW, 2114",1,1,1,741,4093,Unit,-33.8054851,151.0931518,235000,West Ryde Station NSW,0.34316601
"6/38 Forster Street West Ryde, NSW, 2114",1,1,2,736,742,Unit: Standard,-33.8054851,151.0931518,495000,West Ryde Station NSW,0.34316601
"7/38 Forster Street West Ryde, NSW, 2114",1,1,1,741,2135,Unit: Standard,-33.8054851,151.0931518,406890,West Ryde Station NSW,0.34316601
"8/38 Forster Street West Ryde, NSW, 2114",2,1,1,736,3109,Unit: Standard,-33.8054851,151.0931518,401000,West Ryde Station NSW,0.34316601
"10/38 Forster Street West Ryde, NSW, 2114",1,1,1,741,2104,Unit: Standard,-33.8054851,151.0931518,436000,West Ryde Station NSW,0.34316601
"11/38 Forster Street West Ryde, NSW, 2114",1,1,1,741,3426,Unit: Standard,-33.8054851,151.0931518,300000,West Ryde Station NSW,0.34316601
"12/38 Forster Street West Ryde, NSW, 2114",2,1,1,736,76,Unit: Standard,-33.8054851,151.0931518,625000,West Ryde Station NSW,0.34316601
