Address,Beds,Baths,Cars,Area,Date,Ptype,Latitude,Longitude,Price,Closest Station,Straight Distance (km)
"60 Carlisle Crescent Beecroft, NSW, 2119",4,1,2,715,4654,House,-33.7506741,151.0500694,876000,Beecroft Station NSW,1.512734873
"2 Cassia Grove Beecroft, NSW, 2119",4,2,2,892,3276,House: One Storey / Lowset,-33.7433175,151.0685383,930000,Pennant Hills Station NSW,0.683808745
"5 Cassia Grove Beecroft, NSW, 2119",4,2,2,980,6357,House,-33.7424752,151.0679014,632000,Pennant Hills Station NSW,0.643621038
"6 Cassia Grove Beecroft, NSW, 2119",4,2,1,930,2320,House: One Storey / Lowset,-33.7430499,151.0683905,1050000,Pennant Hills Station NSW,0.666452554
"7 Cassia Grove Beecroft, NSW, 2119",4,3,2,1182,700,House,-33.7423849,151.0681744,1450000,Pennant Hills Station NSW,0.619593549
"9 Cassia Grove Beecroft, NSW, 2119",3,1,2,1043,2310,House: One Storey / Lowset,-33.7422496,151.0685838,702000,Pennant Hills Station NSW,0.584087248
"10 Cassia Grove Beecroft, NSW, 2119",4,2,2,936,4285,House: One Storey / Lowset,-33.7426997,151.0683109,690000,Pennant Hills Station NSW,0.639152852
"11 Cassia Grove Beecroft, NSW, 2119",3,1,2,923,1084,House,-33.7422109,151.0689023,1460000,Pennant Hills Station NSW,0.562936509
"62 Castle Howard Road Beecroft, NSW, 2119",3,1,2,1492,1776,House: One Storey / Lowset,-33.7585283,151.0687658,1200000,Cheltenham Station NSW,0.956427752
"64 Castle Howard Road Beecroft, NSW, 2119",4,2,2,853,1718,House: One Storey / Lowset,-33.7584135,151.0686293,1490000,Cheltenham Station NSW,0.964381336
"66A Castle Howard Road Beecroft, NSW, 2119",5,2,3,974,1994,Land,-33.7580031,151.0687439,850000,Cheltenham Station NSW,0.941139707
"68 Castle Howard Road Beecroft, NSW, 2119",5,2,3,915,3695,House: One Storey / Lowset,-33.7582754,151.0684018,870000,Beecroft Station NSW,0.97311803
"70 Castle Howard Road Beecroft, NSW, 2119",1,1,1,904,2923,House: One Storey / Lowset,-33.7581774,151.0681744,680000,Beecroft Station NSW,0.958579545
"70A Castle Howard Road Beecroft, NSW, 2119",5,3,4,1214,2209,House: One Storey / Lowset,-33.757898,151.0682829,1190000,Beecroft Station NSW,0.929829354
"74A Castle Howard Road Beecroft, NSW, 2119",4,2,2,1126,1587,House: One Storey / Lowset,-33.7575536,151.0679806,1850000,Beecroft Station NSW,0.887184857
"74B Castle Howard Road Beecroft, NSW, 2119",3,2,1,599,4618,House: One Storey / Lowset,-33.7577215,151.0678728,740000,Beecroft Station NSW,0.904033974
"76 Castle Howard Road Beecroft, NSW, 2119",5,2,2,809,5167,House: One Storey / Lowset,-33.7571559,151.066736,670000,Beecroft Station NSW,0.831282292
"78 Castle Howard Road Beecroft, NSW, 2119",4,3,2,711,1818,Land: General,-33.7570228,151.0666276,810000,Beecroft Station NSW,0.816160077
"80 Castle Howard Road Beecroft, NSW, 2119",3,2,1,1261,1947,House: One Storey / Lowset,-33.7568564,151.0664457,1200000,Beecroft Station NSW,0.797374424
"82 Castle Howard Road Beecroft, NSW, 2119",3,1,2,859,1796,House: One Storey / Lowset,-33.7567832,151.0661797,1021000,Beecroft Station NSW,0.78945203
"1 Chapman Avenue Beecroft, NSW, 2119",1,1,1,1094,2325,Unit: Standard,-33.7478169,151.0654903,2170274,Beecroft Station NSW,0.223752935
"101/1-5 Chapman Avenue Beecroft, NSW, 2119",3,2,2,181,2059,Unit,-33.7478169,151.0654903,1104500,Beecroft Station NSW,0.223752935
"103/1-5 Chapman Avenue Beecroft, NSW, 2119",1,1,1,88,2023,Unit: Standard,-33.7478169,151.0654903,598000,Beecroft Station NSW,0.223752935
"107/1-5 Chapman Avenue Beecroft, NSW, 2119",2,2,1,115,2049,Unit: Standard,-33.7478169,151.0654903,798000,Beecroft Station NSW,0.223752935
"109/1-5 Chapman Avenue Beecroft, NSW, 2119",1,1,1,95,2062,Unit: Standard,-33.7478169,151.0654903,630000,Beecroft Station NSW,0.223752935
"110/1-5 Chapman Avenue Beecroft, NSW, 2119",3,2,2,195,2049,Unit,-33.7478169,151.0654903,1304950,Beecroft Station NSW,0.223752935
"112/1-5 Chapman Avenue Beecroft, NSW, 2119",1,1,1,98,2062,Unit: Standard,-33.7478169,151.0654903,565000,Beecroft Station NSW,0.223752935
"201/1-5 Chapman Avenue Beecroft, NSW, 2119",3,2,2,174,1988,Unit: Standard,-33.7478169,151.0654903,1148000,Beecroft Station NSW,0.223752935
"202/1-5 Chapman Avenue Beecroft, NSW, 2119",2,2,1,128,869,Unit: Standard,-33.7478169,151.0654903,1100000,Beecroft Station NSW,0.223752935
"206/1-5 Chapman Avenue Beecroft, NSW, 2119",2,2,1,114,668,Unit: Standard,-33.7478169,151.0654903,1100000,Beecroft Station NSW,0.223752935
"209/1-5 Chapman Avenue Beecroft, NSW, 2119",1,1,1,103,2062,Unit,-33.7478169,151.0654903,668500,Beecroft Station NSW,0.223752935
"210/1-5 Chapman Avenue Beecroft, NSW, 2119",3,2,2,200,1331,Unit,-33.7478169,151.0654903,1284500,Beecroft Station NSW,0.223752935
"211/1-5 Chapman Avenue Beecroft, NSW, 2119",2,2,1,122,2062,Unit: Standard,-33.7478169,151.0654903,830000,Beecroft Station NSW,0.223752935
"213/1-5 Chapman Avenue Beecroft, NSW, 2119",2,2,1,125,398,Unit: Standard,-33.7478169,151.0654903,1020000,Beecroft Station NSW,0.223752935
"301/1-5 Chapman Avenue Beecroft, NSW, 2119",3,2,2,173,2062,Unit,-33.7478169,151.0654903,1185000,Beecroft Station NSW,0.223752935
"302/1-5 Chapman Avenue Beecroft, NSW, 2119",2,2,1,119,1131,Unit: Standard,-33.7478169,151.0654903,1190000,Beecroft Station NSW,0.223752935
"303/1-5 Chapman Avenue Beecroft, NSW, 2119",1,1,1,85,1369,Unit,-33.7478169,151.0654903,698000,Beecroft Station NSW,0.223752935
"306/1-5 Chapman Avenue Beecroft, NSW, 2119",2,2,1,113,2059,Unit: Standard,-33.7478169,151.0654903,840000,Beecroft Station NSW,0.223752935
"307/1-5 Chapman Avenue Beecroft, NSW, 2119",2,2,1,114,2042,Unit: Standard,-33.7478169,151.0654903,805000,Beecroft Station NSW,0.223752935
"310/1-5 Chapman Avenue Beecroft, NSW, 2119",3,2,2,193,1084,Unit,-33.7478169,151.0654903,1520000,Beecroft Station NSW,0.223752935
"313/1-5 Chapman Avenue Beecroft, NSW, 2119",2,2,1,127,2062,Unit,-33.7478169,151.0654903,815000,Beecroft Station NSW,0.223752935
"405/1-5 Chapman Avenue Beecroft, NSW, 2119",2,2,2,196,643,Unit,-33.7478169,151.0654903,1500000,Beecroft Station NSW,0.223752935
"406/1-5 Chapman Avenue Beecroft, NSW, 2119",2,2,2,161,1082,Unit,-33.7478169,151.0654903,1155000,Beecroft Station NSW,0.223752935
"407/1-5 Chapman Avenue Beecroft, NSW, 2119",2,2,2,161,2062,Unit: Standard,-33.7478169,151.0654903,968000,Beecroft Station NSW,0.223752935
"8 Chapman Avenue Beecroft, NSW, 2119",4,3,3,740,3727,House: One Storey / Lowset,-33.7473204,151.0655813,1090000,Beecroft Station NSW,0.273369684
"11A Chapman Avenue Beecroft, NSW, 2119",4,2,1,1018,235,House,-33.7486563,151.0630132,1800000,Beecroft Station NSW,0.33234993
"11B Chapman Avenue Beecroft, NSW, 2119",4,2,2,1012,1039,House,-33.7487034,151.0628345,1945000,Beecroft Station NSW,0.346220062
"14 Chapman Avenue Beecroft, NSW, 2119",4,2,1,959,3944,House,-33.7472377,151.0649444,942000,Beecroft Station NSW,0.303156793
"15 Chapman Avenue Beecroft, NSW, 2119",4,2,2,854,4928,House: One Storey / Lowset,-33.7483335,151.0627381,818000,Beecroft Station NSW,0.369433033
"16 Chapman Avenue Beecroft, NSW, 2119",3,1,1,767,3944,House: One Storey / Lowset,-33.7473345,151.0648535,882500,Beecroft Station NSW,0.297446395
"21 Chapman Avenue Beecroft, NSW, 2119",6,3,2,1720,1803,House: One Storey / Lowset,-33.7484765,151.062124,4822000,Beecroft Station NSW,0.416527901
"22 Chapman Avenue Beecroft, NSW, 2119",4,3,2,855,2334,House: One Storey / Lowset,-33.747683,151.0629713,1565000,Beecroft Station NSW,0.386492615
"25 Chapman Avenue Beecroft, NSW, 2119",4,2,2,1012,2559,House: One Storey / Lowset,-33.7485577,151.0617373,1215000,Beecroft Station NSW,0.447903074
"27 Chapman Avenue Beecroft, NSW, 2119",4,2,3,1012,2726,House,-33.7485537,151.0614871,1195000,Beecroft Station NSW,0.470273717
"29 Chapman Avenue Beecroft, NSW, 2119",3,1,2,1012,164,House,-33.7486014,151.0612824,1810000,Beecroft Station NSW,0.487195705
"31 Chapman Avenue Beecroft, NSW, 2119",4,2,4,1257,4680,House,-33.7485794,151.0608047,1100000,Beecroft Station NSW,0.530662861
"32 Chapman Avenue Beecroft, NSW, 2119",3,1,1,1161,4346,House: One Storey / Lowset,-33.7476739,151.0620898,850000,Beecroft Station NSW,0.45602853
"33 Chapman Avenue Beecroft, NSW, 2119",4,2,1,766,2201,House: One Storey / Lowset,-33.7486412,151.0605773,1390000,Beecroft Station NSW,0.549643289
"36 Chapman Avenue Beecroft, NSW, 2119",5,2,2,3200,3336,House: One Storey / Lowset,-33.7471194,151.0615087,2500000,Beecroft Station NSW,0.533795423
"41 Chapman Avenue Beecroft, NSW, 2119",4,2,2,2376,4992,House: One Storey / Lowset,-33.7488061,151.059791,1025000,Beecroft Station NSW,0.617722834
"45 Chapman Avenue Beecroft, NSW, 2119",5,3,2,1012,2914,House,-33.7488862,151.0593514,1500000,Beecroft Station NSW,0.656620157
"48 Chapman Avenue Beecroft, NSW, 2119",4,2,2,778,381,House: One Storey / Lowset,-33.748041,151.0607095,1537500,Beecroft Station NSW,0.555950884
"53 Chapman Avenue Beecroft, NSW, 2119",5,4,3,2330,3562,House,-33.7493628,151.0583938,2750000,Beecroft Station NSW,0.73998053
"54 Chapman Avenue Beecroft, NSW, 2119",3,1,1,974,3847,House: One Storey / Lowset,-33.7480236,151.060296,840000,Beecroft Station NSW,0.592788111
"56 Chapman Avenue Beecroft, NSW, 2119",3,1,2,1176,5041,House: One Storey / Lowset,-33.7481368,151.0601679,900000,Beecroft Station NSW,0.600321066
"56A Chapman Avenue Beecroft, NSW, 2119",5,3,2,1492,1274,House: One Storey / Lowset,-33.7475997,151.0598618,2930000,Beecroft Station NSW,0.64643421
"57 Chapman Avenue Beecroft, NSW, 2119",3,2,2,696,4676,House: One Storey / Lowset,-33.7490607,151.057211,765000,Beecroft Station NSW,0.851308126
"62 Chapman Avenue Beecroft, NSW, 2119",4,2,2,1271,2348,House: One Storey / Lowset,-33.7479402,151.0594473,1465000,Beecroft Station NSW,0.670419346
"63 Chapman Avenue Beecroft, NSW, 2119",4,3,1,955,2595,House: One Storey / Lowset,-33.7490644,151.0567561,980000,Beecroft Station NSW,0.893200638
"65 Chapman Avenue Beecroft, NSW, 2119",4,3,2,847,1918,House: One Storey / Lowset,-33.7493312,151.0563922,1250000,Beecroft Station NSW,0.925008817
"71 Chapman Avenue Beecroft, NSW, 2119",3,1,2,835,2952,House: One Storey / Lowset,-33.7493801,151.0558009,935000,Beecroft Station NSW,0.979427086
"72 Chapman Avenue Beecroft, NSW, 2119",4,3,2,1018,2443,House: One Storey / Lowset,-33.7482299,151.0589303,1285000,Beecroft Station NSW,0.708256252
"73 Chapman Avenue Beecroft, NSW, 2119",5,3,1,835,2321,House: One Storey / Lowset,-33.7494135,151.0556189,1035000,Beecroft Station NSW,0.996124156
"78 Chapman Avenue Beecroft, NSW, 2119",5,3,2,797,4299,House,-33.7484175,151.058371,808000,Beecroft Station NSW,0.754514526
"79 Chapman Avenue Beecroft, NSW, 2119",4,2,2,835,1466,House: One Storey / Lowset,-33.7495423,151.0550276,1269900,Beecroft Station NSW,1.050453671
"83 Chapman Avenue Beecroft, NSW, 2119",3,1,1,835,2518,House: One Storey / Lowset,-33.7495976,151.0546182,700000,Beecroft Station NSW,1.088227785
"88 Chapman Avenue Beecroft, NSW, 2119",4,4,2,600,1669,House: One Storey / Lowset,-33.7486454,151.0567963,1073000,Beecroft Station NSW,0.894322359
"88A Chapman Avenue Beecroft, NSW, 2119",5,3,2,633,1669,House: One Storey / Lowset,-33.7486454,151.0567963,1087000,Beecroft Station NSW,0.894322359
"94 Chapman Avenue Beecroft, NSW, 2119",5,4,2,1728,759,House,-33.7485561,151.0560966,1655000,Beecroft Station NSW,0.959756433
"100A Chapman Avenue Beecroft, NSW, 2119",5,3,2,1170,4081,House: One Storey / Lowset,-33.7489224,151.0552665,1060000,Beecroft Station NSW,1.031744956
"102B Chapman Avenue Beecroft, NSW, 2119",3,2,2,1202,3252,House: One Storey / Lowset,-33.7484266,151.0547112,910000,Beecroft Station NSW,1.088631725
"106A Chapman Avenue Beecroft, NSW, 2119",4,3,2,1088,2318,House: One Storey / Lowset,-33.7486548,151.0546758,1475000,Beecroft Station NSW,1.088913577
"110 Chapman Avenue Beecroft, NSW, 2119",3,1,1,1252,59,House: One Storey / Lowset,-33.7489901,151.0541178,1715000,Beecroft Station NSW,1.137085545
"112 Chapman Avenue Beecroft, NSW, 2119",6,4,2,1416,6655,House,-33.7490519,151.0538903,730000,Beecroft Station NSW,1.157632433
"1 Chilworth Close Beecroft, NSW, 2119",3,2,2,765,2430,House: Two Storey / Highset,-33.7535848,151.0620102,939500,Beecroft Station NSW,0.593127863
"3 Chilworth Close Beecroft, NSW, 2119",4,2,1,696,887,House,-33.7534892,151.0617146,1400000,Beecroft Station NSW,0.604620085
"4 Chilworth Close Beecroft, NSW, 2119",4,3,2,783,6794,House,-33.7530467,151.0610777,745000,Beecroft Station NSW,0.617023792
"5 Chilworth Close Beecroft, NSW, 2119",3,2,1,753,1084,House,-33.7536758,151.0614925,1388000,Beecroft Station NSW,0.633808028
"7 Chilworth Close Beecroft, NSW, 2119",5,3,2,708,3191,House,-33.7536075,151.0612285,455000,Beecroft Station NSW,0.646313408
"7 Copeland Road Beecroft, NSW, 2119",4,2,2,1201,5551,House: One Storey / Lowset,-33.7535065,151.0487459,830000,Beecroft Station NSW,1.685500218
"11A Copeland Road Beecroft, NSW, 2119",5,3,2,870,2463,House: One Storey / Lowset,-33.7532153,151.0491976,725000,Beecroft Station NSW,1.637060329
"15 Copeland Road Beecroft, NSW, 2119",4,3,2,1341,4962,House,-33.7535778,151.0493871,770000,Beecroft Station NSW,1.630288
"15A Copeland Road Beecroft, NSW, 2119",4,2,2,744,3889,House,-33.7531678,151.0494044,470000,Beecroft Station NSW,1.617232753
"23A Copeland Road Beecroft, NSW, 2119",4,2,4,1375,376,House,-33.7529971,151.0500107,2060000,Beecroft Station NSW,1.558273456
"27A Copeland Road Beecroft, NSW, 2119",4,3,1,1884,2411,House: One Storey / Lowset,-33.7525734,151.0505582,1111000,Beecroft Station NSW,1.498340835
"29A Copeland Road Beecroft, NSW, 2119",4,1,2,1239,5459,House: One Storey / Lowset,-33.7531704,151.0509041,810000,Beecroft Station NSW,1.483059756
"31A Copeland Road Beecroft, NSW, 2119",3,2,2,992,5723,House,-33.7523833,151.0511514,655000,Beecroft Station NSW,1.440270259
"35A Copeland Road Beecroft, NSW, 2119",4,2,3,1032,1144,House: One Storey / Lowset,-33.7528533,151.0517452,2785000,Beecroft Station NSW,1.398855211
"37A Copeland Road Beecroft, NSW, 2119",4,2,4,1205,4819,House,-33.7524861,151.0520032,630000,Beecroft Station NSW,1.365903349
"37B Copeland Road Beecroft, NSW, 2119",3,2,2,511,1581,House: One Storey / Lowset,-33.7521066,151.0518528,1108000,Beecroft Station NSW,1.370539436
"37C Copeland Road Beecroft, NSW, 2119",3,2,3,463,1963,House: One Storey / Lowset,-33.752088,151.0519612,1180000,Beecroft Station NSW,1.36030653
"39A Copeland Road Beecroft, NSW, 2119",4,3,2,1277,2591,House,-33.7526485,151.0522351,1010000,Beecroft Station NSW,1.3493307
"45 Copeland Road Beecroft, NSW, 2119",4,2,2,1372,3658,House,-33.7528724,151.0525712,1114000,Beecroft Station NSW,1.32565447
"47 Copeland Road Beecroft, NSW, 2119",4,2,2,609,2390,House: One Storey / Lowset,-33.7529022,151.0528441,1453000,Beecroft Station NSW,1.302265381
"47A Copeland Road Beecroft, NSW, 2119",3,2,2,609,6096,House: One Storey / Lowset,-33.7526291,151.0527494,260000,Beecroft Station NSW,1.302728972
"47B Copeland Road Beecroft, NSW, 2119",4,2,2,848,572,House: One Storey / Lowset,-33.7523333,151.0526806,1680000,Beecroft Station NSW,1.301053808
"49B Copeland Road Beecroft, NSW, 2119",5,3,3,909,5173,Unit: Standard,-33.75272,151.0530337,960000,Beecroft Station NSW,1.279931174
"4/51 Copeland Road Beecroft, NSW, 2119",2,2,2,290,2986,Unit,-33.7530279,151.0535397,1173000,Beecroft Station NSW,1.244654377
"6/51 Copeland Road Beecroft, NSW, 2119",2,2,2,289,2542,Unit,-33.7530279,151.0535397,1135000,Beecroft Station NSW,1.244654377
"7/51 Copeland Road Beecroft, NSW, 2119",2,2,2,295,2891,Unit,-33.7530279,151.0535397,1134740,Beecroft Station NSW,1.244654377
"8/51 Copeland Road Beecroft, NSW, 2119",2,2,2,347,2353,Unit,-33.7530279,151.0535397,1245000,Beecroft Station NSW,1.244654377
"9/51 Copeland Road Beecroft, NSW, 2119",3,2,2,290,2590,Unit,-33.7530279,151.0535397,1260000,Beecroft Station NSW,1.244654377
"10/51 Copeland Road Beecroft, NSW, 2119",2,2,1,338,2514,Unit,-33.7530279,151.0535397,1226000,Beecroft Station NSW,1.244654377
"11/51 Copeland Road Beecroft, NSW, 2119",2,2,1,187,2364,Unit,-33.7530279,151.0535397,975000,Beecroft Station NSW,1.244654377
"18/51 Copeland Road Beecroft, NSW, 2119",2,2,1,204,2547,Unit,-33.7530279,151.0535397,975000,Beecroft Station NSW,1.244654377
"53 Copeland Road Beecroft, NSW, 2119",4,3,2,858,3227,House: One Storey / Lowset,-33.7527258,151.0536402,1255000,Beecroft Station NSW,1.226108057
"59 Copeland Road Beecroft, NSW, 2119",3,3,2,1484,2733,House: One Storey / Lowset,-33.7524655,151.054186,1225000,Beecroft Station NSW,1.169706694
"63 Copeland Road Beecroft, NSW, 2119",4,2,4,708,941,House: One Storey / Lowset,-33.7525406,151.0550276,1510000,Beecroft Station NSW,1.097243024
"65 Copeland Road Beecroft, NSW, 2119",3,1,2,702,3653,House: One Storey / Lowset,-33.7525304,151.0553005,640000,Beecroft Station NSW,1.072781338
"71 Copeland Road Beecroft, NSW, 2119",4,2,2,740,2411,House: One Storey / Lowset,-33.7523398,151.0561193,1085000,Beecroft Station NSW,0.99419963
"75 Copeland Road Beecroft, NSW, 2119",5,3,1,784,3811,House,-33.752211,151.0567107,802500,Beecroft Station NSW,0.937739578
"77A Copeland Road Beecroft, NSW, 2119",3,2,1,436,1019,House,-33.7521263,151.0568222,1650000,Beecroft Station NSW,0.925102886
"77B Copeland Road Beecroft, NSW, 2119",4,2,1,415,769,House,-33.752116,151.0569125,1505000,Beecroft Station NSW,0.916786662
"82 Copeland Road Beecroft, NSW, 2119",3,2,1,460,3777,House: Semi Detached,-33.7527179,151.0573009,640000,Beecroft Station NSW,0.905273214
"82A Copeland Road Beecroft, NSW, 2119",4,2,2,459,2208,House: One Storey / Lowset,-33.7527021,151.0573882,885000,Beecroft Station NSW,0.897129483
"85 Copeland Road Beecroft, NSW, 2119",3,2,2,522,612,House,-33.7519692,151.0579043,1170000,Beecroft Station NSW,0.824433115
"86 Copeland Road Beecroft, NSW, 2119",3,2,4,920,2600,House: One Storey / Lowset,-33.752615,151.0576659,860000,Beecroft Station NSW,0.869696559
"90 Copeland Road Beecroft, NSW, 2119",3,2,2,911,1616,House: One Storey / Lowset,-33.7525597,151.0580753,1250000,Beecroft Station NSW,0.832341309
"90A Copeland Road Beecroft, NSW, 2119",4,1,4,715,4232,House: One Storey / Lowset,-33.7524925,151.0582038,685000,Beecroft Station NSW,0.818506153
"91 Copeland Road Beecroft, NSW, 2119",5,3,3,1037,4575,House: One Storey / Lowset,-33.7517552,151.0589169,1400000,Beecroft Station NSW,0.728063148
"93 Copeland Road Beecroft, NSW, 2119",5,3,2,783,1480,House: One Storey / Lowset,-33.7519176,151.0593682,2015000,Beecroft Station NSW,0.694846786
"93A Copeland Road Beecroft, NSW, 2119",5,3,3,783,3858,House: One Storey / Lowset,-33.751756,151.0593276,780000,Beecroft Station NSW,0.692172489
"95-97 Copeland Road Beecroft, NSW, 2119",3,2,2,3709,911,Unit: Standard,-33.7514729,151.0595978,5850000,Beecroft Station NSW,0.658491586
"96 Copeland Road Beecroft, NSW, 2119",3,2,2,949,5805,House,-33.752369,151.0596403,700000,Beecroft Station NSW,0.691536578
"96A Copeland Road Beecroft, NSW, 2119",3,3,2,1401,3835,House,-33.7527128,151.0597811,977000,Beecroft Station NSW,0.697440793
"103 Copeland Road Beecroft, NSW, 2119",4,4,2,715,605,House,-33.7515597,151.0605773,1700000,Beecroft Station NSW,0.576227255
"103A Copeland Road Beecroft, NSW, 2119",5,3,2,1378,2033,House: One Storey / Lowset,-33.7511831,151.0606236,1980000,Beecroft Station NSW,0.558353436
"105 Copeland Road Beecroft, NSW, 2119",4,4,2,999,1320,House: One Storey / Lowset,-33.7514878,151.0608007,2030000,Beecroft Station NSW,0.554079765
"108 Copeland Road Beecroft, NSW, 2119",3,2,2,1251,5576,House,-33.7519829,151.0613734,1150000,Beecroft Station NSW,0.529337783
"109 Copeland Road Beecroft, NSW, 2119",4,1,2,1405,2327,House,-33.7514799,151.0612824,1045000,Beecroft Station NSW,0.51246962
"111 Copeland Road Beecroft, NSW, 2119",3,2,2,920,1151,House,-33.7513769,151.0618965,2000000,Beecroft Station NSW,0.455860617
"113 Copeland Road Beecroft, NSW, 2119",4,2,1,920,689,House,-33.751355,151.062124,2025000,Beecroft Station NSW,0.435743802
"114 Copeland Road Beecroft, NSW, 2119",5,3,2,765,6233,House,-33.7518954,151.0622832,740000,Beecroft Station NSW,0.452109364
"119 Copeland Road Beecroft, NSW, 2119",3,2,4,708,542,House,-33.7512537,151.0627056,1336000,Beecroft Station NSW,0.382508557
"119A Copeland Road Beecroft, NSW, 2119",5,3,3,1633,2415,House: One Storey / Lowset,-33.7508768,151.0625852,2280000,Beecroft Station NSW,0.375710255
"120 Copeland Road Beecroft, NSW, 2119",4,2,4,1043,4388,House,-33.7517808,151.0628518,1262500,Beecroft Station NSW,0.401454391
"121 Copeland Road Beecroft, NSW, 2119",4,2,4,1017,2068,House: One Storey / Lowset,-33.7510986,151.0629201,1835000,Beecroft Station NSW,0.357051686
"122 Copeland Road Beecroft, NSW, 2119",5,4,2,1329,4827,House: One Storey / Lowset,-33.7521536,151.0632158,1100000,Beecroft Station NSW,0.401654557
"125A Copeland Road Beecroft, NSW, 2119",4,2,1,645,2967,House,-33.7510767,151.0635995,1113000,Beecroft Station NSW,0.300654293
"126 Copeland Road Beecroft, NSW, 2119",5,3,2,1092,2518,House: One Storey / Lowset,-33.7517138,151.0632158,1208000,Beecroft Station NSW,0.369969294
"139 Copeland Road Beecroft, NSW, 2119",5,2,1,954,2520,House: One Storey / Lowset,-33.7508906,151.0670371,1820000,Beecroft Station NSW,0.146815484
"142 Copeland Road Beecroft, NSW, 2119",5,3,2,1618,1474,House: One Storey / Lowset,-33.7515665,151.067492,2990000,Beecroft Station NSW,0.232724124
"142A Copeland Road Beecroft, NSW, 2119",4,3,2,1010,536,House: One Storey / Lowset,-33.7516803,151.0676047,3075000,Beecroft Station NSW,0.248695244
"143 Copeland Road Beecroft, NSW, 2119",4,1,4,1002,3328,Unit: Highrise,-33.7510042,151.0675602,1580000,Beecroft Station NSW,0.182327077
"145 Copeland Road Beecroft, NSW, 2119",5,3,2,986,1277,House,-33.750994,151.0678332,3425000,Beecroft Station NSW,0.197534197
"145B Copeland Road Beecroft, NSW, 2119",5,3,2,1248,353,House,-33.7503004,151.0678581,1710000,Beecroft Station NSW,0.152142247
"146 Copeland Road Beecroft, NSW, 2119",5,3,2,974,1670,House: One Storey / Lowset,-33.7516336,151.0678332,2580000,Beecroft Station NSW,0.254503307
"147 Copeland Road Beecroft, NSW, 2119",5,3,2,1631,4994,House: One Storey / Lowset,-33.7508949,151.0680593,2010000,Beecroft Station NSW,0.204836608
"147A Copeland Road Beecroft, NSW, 2119",5,3,2,1663,819,House,-33.7503411,151.068127,1950000,Beecroft Station NSW,0.176529803
"148 Copeland Road Beecroft, NSW, 2119",4,2,2,1650,2362,House: One Storey / Lowset,-33.7516092,151.0681289,2500000,Beecroft Station NSW,0.267688417
"149 Copeland Road Beecroft, NSW, 2119",4,2,2,2181,2132,House: One Storey / Lowset,-33.7512023,151.0682654,1900000,Beecroft Station NSW,0.24201386
"150A Copeland Road Beecroft, NSW, 2119",4,2,2,841,2853,House,-33.7515876,151.0683868,1290000,Beecroft Station NSW,0.280854974
"151 Copeland Road Beecroft, NSW, 2119",4,3,4,2080,774,House,-33.7512176,151.06841,4200000,Beecroft Station NSW,0.252917347
"152 Copeland Road Beecroft, NSW, 2119",4,2,2,906,2104,House: One Storey / Lowset,-33.7514984,151.0685952,2150000,Beecroft Station NSW,0.286836119
"153 Copeland Road Beecroft, NSW, 2119",5,4,3,1301,503,House,-33.7509064,151.068743,3525000,Beecroft Station NSW,0.256581531
"155 Copeland Road Beecroft, NSW, 2119",4,3,1,1663,1580,House: One Storey / Lowset,-33.7512873,151.0689148,3430000,Beecroft Station NSW,0.293761231
"155C Copeland Road Beecroft, NSW, 2119",5,3,5,2851,5724,House: Two Storey / Highset,-33.7499321,151.0689254,1900000,Beecroft Station NSW,0.236192152
"155D Copeland Road Beecroft, NSW, 2119",5,4,7,1429,214,House,-33.7499965,151.0692693,3400000,Beecroft Station NSW,0.268625466
"156 Copeland Road Beecroft, NSW, 2119",4,2,2,1365,1315,House,-33.7517122,151.069428,3005000,Beecroft Station NSW,0.360245942
"156A Copeland Road Beecroft, NSW, 2119",5,3,2,2746,2332,Land: General,-33.7520679,151.069296,990000,Beecroft Station NSW,0.377433322
"157A Copeland Road Beecroft, NSW, 2119",4,2,2,1161,1621,House: One Storey / Lowset,-33.7505722,151.0692309,1690000,Beecroft Station NSW,0.280720883
"158 Copeland Road Beecroft, NSW, 2119",4,3,2,2176,2218,House: One Storey / Lowset,-33.7522242,151.0695791,2000000,Beecroft Station NSW,0.408319342
"158A Copeland Road Beecroft, NSW, 2119",5,3,4,967,1382,House: One Storey / Lowset,-33.7516946,151.0696705,3820000,Beecroft Station NSW,0.3768349
"159D Copeland Road Beecroft, NSW, 2119",7,3,1,1347,5709,House,-33.7505529,151.0697657,980000,Beecroft Station NSW,0.326837553
"160 Copeland Road Beecroft, NSW, 2119",3,2,2,1055,2588,House: One Storey / Lowset,-33.7522074,151.0698432,1135000,Beecroft Station NSW,0.425061596
"161B Copeland Road Beecroft, NSW, 2119",4,2,2,1451,237,House,-33.7506389,151.0700731,1752800,Beecroft Station NSW,0.356815139
"162 Copeland Road Beecroft, NSW, 2119",4,3,2,1097,404,House,-33.7518299,151.0700472,2540000,Beecroft Station NSW,0.413889384
"165 Copeland Road Beecroft, NSW, 2119",4,3,2,942,4371,House: Two Storey / Highset,-33.751184,151.0702216,1375000,Beecroft Station NSW,0.391642919
"167 Copeland Road Beecroft, NSW, 2119",5,4,3,1814,4598,Land,-33.7510543,151.0705358,50000,Beecroft Station NSW,0.412580369
"172 Copeland Road Beecroft, NSW, 2119",6,4,6,1157,1727,House: One Storey / Lowset,-33.75182,151.0713816,3575000,Beecroft Station NSW,0.519111059
